,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
591,2019.05.23,55700.0,1300.0,57700.0,57900.0,55600.0,372195.0,55600.0,55587.5,55800.0,61210.0,62733.33333333334,65186.66666666666,69275.0,1
592,2019.05.24,56000.0,300.0,55100.0,56500.0,54400.0,375840.0,55600.0,55737.5,55660.0,60890.0,62471.11111111112,64906.66666666666,69134.16666666669,1
593,2019.05.27,55000.0,1000.0,56300.0,56600.0,54500.0,302544.0,55800.0,55612.5,55570.0,60523.33333333334,62195.555555555555,64598.33333333334,68983.33333333331,1
594,2019.05.28,57100.0,2100.0,54900.0,57200.0,54900.0,499593.0,56160.0,55762.5,55800.0,60246.66666666666,61926.66666666666,64311.66666666666,68855.83333333331,1
595,2019.05.29,54600.0,2500.0,56500.0,56800.0,54100.0,619613.0,55680.0,55587.5,55660.0,59906.66666666666,61633.33333333334,63920.0,68723.33333333331,1
596,2019.05.30,53100.0,1500.0,54800.0,55200.0,52400.0,686069.0,55160.0,55475.0,55380.0,59516.66666666666,61317.777777777774,63496.66666666666,68576.66666666669,1
597,2019.05.31,55000.0,1900.0,52700.0,55400.0,52600.0,554425.0,54960.0,55437.5,55280.0,59190.0,61106.66666666666,63131.66666666666,68388.33333333331,1
598,2019.06.03,55600.0,600.0,54800.0,56300.0,54000.0,405661.0,55080.0,55262.5,55440.0,58946.66666666666,60944.444444444445,62810.0,68200.0,1
599,2019.06.04,55500.0,100.0,55400.0,56300.0,55000.0,298104.0,54760.0,55237.5,55460.0,58693.33333333334,60748.88888888888,62490.0,67977.5,1
600,2019.06.05,54800.0,700.0,57000.0,57100.0,54200.0,405303.0,54800.0,55087.5,55240.0,58356.66666666666,60528.88888888888,62151.66666666666,67793.33333333331,1
601,2019.06.07,54500.0,300.0,54900.0,55200.0,53900.0,295567.0,55080.0,55025.0,55120.0,58000.0,60308.88888888888,61830.0,67579.16666666669,1
602,2019.06.10,54200.0,300.0,54800.0,54900.0,53900.0,374375.0,54920.0,54662.5,54940.0,57643.33333333334,60048.88888888888,61595.0,67349.16666666669,1
603,2019.06.11,55900.0,1700.0,54100.0,56100.0,54000.0,500799.0,54980.0,54825.0,55030.0,57380.0,59828.88888888888,61388.33333333334,67169.16666666669,1
604,2019.06.12,56100.0,200.0,56000.0,56200.0,55000.0,391494.0,55100.0,55200.0,54930.0,57136.66666666666,59635.555555555555,61225.0,66969.16666666669,1
605,2019.06.13,55900.0,200.0,56000.0,56500.0,55500.0,670254.0,55320.0,55312.5,55060.0,56860.0,59448.88888888888,61048.33333333334,66761.66666666669,1
606,2019.06.14,56800.0,900.0,56100.0,59400.0,55800.0,985343.0,55780.0,55462.5,55430.0,56573.33333333334,59253.33333333334,60885.0,66576.66666666669,1
607,2019.06.17,56700.0,100.0,57500.0,58500.0,56600.0,421203.0,56280.0,55612.5,55600.0,56336.66666666666,59055.555555555555,60700.0,66422.5,1
608,2019.06.18,55400.0,1300.0,57000.0,57400.0,55000.0,495082.0,56180.0,55687.5,55580.0,56056.66666666666,58820.0,60500.0,66270.83333333331,1
609,2019.06.19,56000.0,600.0,55900.0,56400.0,55200.0,331231.0,56160.0,55875.0,55630.0,55833.33333333334,58611.11111111112,60280.0,66107.5,1
610,2019.06.20,57700.0,1700.0,56100.0,57900.0,56100.0,487092.0,56520.0,56312.5,55920.0,55723.33333333334,58453.33333333334,60111.66666666666,65970.0,1
611,2019.06.21,56800.0,900.0,58000.0,58300.0,56500.0,336601.0,56520.0,56425.0,56150.0,55690.0,58275.555555555555,59936.66666666666,65828.33333333331,1
612,2019.06.24,56600.0,200.0,56900.0,57000.0,56100.0,216091.0,56500.0,56487.5,56390.0,55663.33333333334,58093.33333333334,59805.0,65706.66666666669,1
613,2019.06.25,57300.0,700.0,56600.0,58200.0,56100.0,423201.0,56880.0,56662.5,56530.0,55710.0,57968.88888888888,59711.66666666666,65571.66666666669,1
614,2019.06.26,57000.0,300.0,57100.0,58100.0,56800.0,354276.0,57080.0,56687.5,56620.0,55783.33333333334,57833.33333333334,59590.0,65439.16666666666,1
615,2019.06.27,52300.0,4700.0,57000.0,57300.0,48700.0,1890261.0,56000.0,56137.5,56260.0,55660.0,57553.33333333334,59383.33333333334,65262.5,1
616,2019.06.28,49400.0,2900.0,51400.0,52000.0,49300.0,2035396.0,54520.0,55387.5,55520.0,55443.33333333334,57202.222222222226,59133.33333333334,65062.5,1
617,2019.07.01,50900.0,1500.0,49100.0,52000.0,49100.0,1127656.0,53380.0,54750.0,54940.0,55273.33333333334,56891.11111111112,58883.33333333334,64892.5,1
618,2019.07.02,49000.0,1900.0,50800.0,51200.0,48450.0,991961.0,51720.0,53662.5,54300.0,55106.66666666666,56562.222222222226,58603.33333333334,64700.83333333334,1
619,2019.07.03,48900.0,100.0,48650.0,49650.0,48550.0,459788.0,50100.0,52675.0,53590.0,54893.33333333334,56240.0,58338.33333333334,64512.5,1
620,2019.07.04,46600.0,2300.0,47950.0,48300.0,46200.0,1182895.0,48960.0,51425.0,52480.0,54546.66666666666,55848.88888888888,58043.33333333334,64315.0,1
621,2019.07.05,49500.0,2900.0,46600.0,49700.0,46600.0,878557.0,48980.0,50450.0,51750.0,54340.0,55495.555555555555,57775.0,64140.0,1
622,2019.07.08,47300.0,2200.0,49250.0,49400.0,47300.0,588438.0,48260.0,49237.5,50820.0,54050.0,55128.88888888888,57470.0,63928.33333333334,1
