,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
411,2018.08.24,65000.0,2200.0,64600.0,66600.0,63700.0,2110154.0,62640.0,61150.0,60470.0,59023.33333333334,63453.33333333334,67241.66666666669,81671.66666666669,1
412,2018.08.27,66300.0,1300.0,66200.0,67500.0,64700.0,1302620.0,63800.0,62312.5,61070.0,58886.66666666666,63326.66666666666,66990.0,81344.16666666669,1
413,2018.08.28,67400.0,1100.0,67300.0,69100.0,66500.0,1677504.0,64700.0,63550.0,62290.0,58790.0,63151.11111111112,66771.66666666669,81001.66666666669,1
414,2018.08.29,66100.0,1300.0,67900.0,68100.0,65300.0,1044419.0,65520.0,64125.0,63200.0,58703.33333333334,62908.88888888888,66506.66666666669,80645.0,1
415,2018.08.30,68500.0,2400.0,65800.0,68600.0,65400.0,1002923.0,66660.0,65125.0,64300.0,58750.0,62766.66666666666,66340.0,80346.66666666669,1
416,2018.08.31,76400.0,7900.0,67900.0,79100.0,67700.0,5987954.0,68940.0,66812.5,65790.0,59223.33333333334,62864.444444444445,66271.66666666669,80088.33333333331,1
417,2018.09.03,77100.0,700.0,76400.0,80300.0,75700.0,3267044.0,71100.0,68700.0,67450.0,59733.33333333334,62948.88888888888,66195.0,79850.0,1
418,2018.09.04,77700.0,600.0,78300.0,78600.0,76600.0,1307675.0,73160.0,70562.5,68930.0,60536.66666666666,63140.0,66151.66666666669,79582.5,1
419,2018.09.05,76800.0,900.0,78300.0,79400.0,76500.0,1722240.0,75300.0,72037.5,70410.0,61420.0,63337.777777777774,66128.33333333331,79245.0,1
420,2018.09.06,75200.0,1600.0,77100.0,77900.0,74300.0,1598966.0,76640.0,73150.0,71650.0,62383.33333333334,63475.555555555555,66073.33333333331,78872.5,1
421,2018.09.07,75400.0,200.0,74000.0,77100.0,73500.0,1439327.0,76440.0,74150.0,72690.0,63266.66666666666,63495.555555555555,66020.0,78526.66666666669,1
422,2018.09.10,76400.0,1000.0,75300.0,77500.0,74800.0,928629.0,76300.0,75437.5,73700.0,64166.66666666666,63566.66666666666,65936.66666666669,78170.83333333331,1
423,2018.09.11,76200.0,200.0,76800.0,77600.0,75900.0,798745.0,76000.0,76400.0,74580.0,65033.33333333334,63642.222222222226,65891.66666666669,77814.16666666669,1
424,2018.09.12,84700.0,8500.0,76800.0,86100.0,76700.0,6042933.0,77580.0,77437.5,76440.0,66116.66666666669,63897.777777777774,66091.66666666669,77507.5,1
425,2018.09.13,86700.0,2000.0,85600.0,89700.0,84800.0,3285025.0,79880.0,78637.5,78260.0,67063.33333333331,64268.88888888888,66290.0,77182.5,1
426,2018.09.14,93100.0,6400.0,86900.0,95000.0,84800.0,5450765.0,83420.0,80562.5,79930.0,68216.66666666669,64771.11111111112,66656.66666666669,77014.16666666669,1
427,2018.09.17,93900.0,800.0,94400.0,96800.0,92300.0,2349573.0,86920.0,82700.0,81610.0,69373.33333333331,65293.33333333334,67021.66666666669,76960.83333333331,1
428,2018.09.18,95300.0,1400.0,94400.0,98100.0,93300.0,2374544.0,90740.0,85212.5,83370.0,70600.0,65848.88888888889,67355.0,76848.33333333331,1
429,2018.09.19,99400.0,4100.0,96600.0,99500.0,96200.0,2148592.0,93680.0,88212.5,85630.0,71946.66666666669,66531.11111111111,67728.33333333331,76808.33333333331,1
430,2018.09.20,100100.0,700.0,99700.0,111000.0,98800.0,6133215.0,96360.0,91175.0,88120.0,73320.0,67264.44444444444,68148.33333333331,76784.16666666669,1
431,2018.09.21,99800.0,300.0,101500.0,102600.0,96600.0,2601821.0,97700.0,94125.0,90560.0,74573.33333333331,68100.0,68611.66666666669,76723.33333333331,1
432,2018.09.27,103000.0,3200.0,99000.0,104900.0,98900.0,2196608.0,99520.0,96412.5,93220.0,75996.66666666669,69015.55555555556,69106.66666666669,76690.0,1
433,2018.09.28,102400.0,600.0,104200.0,105300.0,100000.0,1685551.0,100940.0,98375.0,95840.0,77570.0,70100.0,69661.66666666669,76670.0,1
434,2018.10.01,106800.0,4400.0,103300.0,107700.0,100200.0,2360004.0,102420.0,100087.5,98050.0,79230.0,71355.55555555556,70310.0,76684.16666666669,1
435,2018.10.02,91400.0,15400.0,105800.0,106400.0,91400.0,4372464.0,100680.0,99775.0,98520.0,80360.0,72357.77777777777,70683.33333333331,76553.33333333331,1
436,2018.10.04,95200.0,3800.0,92500.0,97300.0,91400.0,3171820.0,99760.0,99762.5,98730.0,81483.33333333331,73386.66666666669,71028.33333333331,76461.66666666669,1
437,2018.10.05,88200.0,7000.0,94700.0,95500.0,87400.0,3890239.0,96800.0,98362.5,98160.0,82406.66666666669,74248.88888888889,71278.33333333331,76338.33333333331,1
438,2018.10.08,82300.0,5900.0,86700.0,91000.0,81000.0,3922977.0,92780.0,96137.5,96860.0,83053.33333333331,74962.22222222223,71436.66666666669,76154.16666666669,1
439,2018.10.10,83900.0,1600.0,83700.0,85300.0,81900.0,3215786.0,88200.0,94150.0,95310.0,83783.33333333331,75666.66666666669,71615.0,75985.83333333331,1
440,2018.10.11,79600.0,4300.0,79500.0,82300.0,78900.0,2954603.0,85840.0,91225.0,93260.0,84343.33333333331,76140.0,71775.0,75782.5,1
441,2018.10.12,89700.0,10100.0,81200.0,89900.0,80200.0,4429117.0,84740.0,89637.5,92250.0,85166.66666666669,76833.33333333331,72095.0,75657.5,1
442,2018.10.15,85000.0,4700.0,91000.0,91200.0,84100.0,3003138.0,84100.0,86912.5,90450.0,85790.0,77406.66666666669,72338.33333333331,75498.33333333331,1
