,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
1660,2008-10-15,13800.0,13100.0,13700.0,13250.0,7966.0,13250.0,12650.0,12456.25,12675.0,14311.666666666664,14756.666666666664,15001.666666666664,17645.416666666668,1
1661,2008-10-16,12600.0,12000.0,12250.0,12000.0,8533.0,12000.0,12650.0,12443.75,12505.0,14168.333333333336,14692.222222222224,14945.0,17538.75,1
1662,2008-10-17,12950.0,11100.0,12650.0,11500.0,6173.0,11500.0,12600.0,12356.25,12315.0,13951.666666666664,14622.222222222224,14873.333333333336,17429.166666666668,1
1663,2008-10-20,12200.0,11100.0,11100.0,11750.0,3359.0,11750.0,12470.0,12312.5,12280.0,13776.666666666664,14537.777777777776,14802.5,17335.416666666668,1
1664,2008-10-21,12300.0,11650.0,12250.0,12000.0,2983.0,12000.0,12100.0,12312.5,12260.0,13660.0,14464.444444444443,14709.166666666664,17247.083333333332,1
1665,2008-10-22,12000.0,11450.0,11450.0,11800.0,8071.0,11800.0,11810.0,12318.75,12230.0,13536.666666666664,14382.222222222224,14635.833333333336,17153.75,1
1666,2008-10-23,11650.0,10200.0,11650.0,11200.0,2177.0,11200.0,11650.0,12168.75,12150.0,13403.333333333336,14288.888888888889,14550.833333333336,17026.666666666668,1
1667,2008-10-24,10900.0,10000.0,10200.0,10400.0,11248.0,10400.0,11430.0,11737.5,12015.0,13216.666666666664,14163.333333333336,14455.833333333336,16888.75,1
1668,2008-10-27,10900.0,10000.0,10400.0,10000.0,15446.0,10000.0,11080.0,11331.25,11775.0,13020.0,14020.0,14355.833333333336,16753.75,1
1669,2008-10-28,10950.0,9550.0,9550.0,10950.0,13125.0,10950.0,10870.0,11200.0,11485.0,12861.666666666664,13911.111111111111,14270.833333333336,16637.916666666668,1
1670,2008-10-29,12550.0,10550.0,11200.0,11450.0,13095.0,11450.0,10800.0,11193.75,11305.0,12776.666666666664,13804.444444444443,14201.666666666664,16529.166666666668,1
1671,2008-10-30,12600.0,11600.0,12500.0,12600.0,8146.0,12600.0,11080.0,11300.0,11365.0,12713.333333333336,13722.222222222224,14156.666666666664,16426.666666666668,1
1672,2008-10-31,13000.0,12050.0,13000.0,12050.0,4798.0,12050.0,11410.0,11306.25,11420.0,12631.666666666664,13634.444444444443,14109.166666666664,16314.583333333336,1
1673,2008-11-03,12600.0,11500.0,11600.0,12300.0,19082.0,12300.0,11870.0,11368.75,11475.0,12553.333333333336,13550.0,14062.5,16215.416666666664,1
1674,2008-11-04,14000.0,11900.0,12350.0,13000.0,21916.0,13000.0,12280.0,11593.75,11575.0,12510.0,13487.777777777776,14029.166666666664,16125.833333333336,1
1675,2008-11-05,14400.0,13050.0,13700.0,13150.0,12539.0,13150.0,12620.0,11937.5,11710.0,12465.0,13455.555555555557,14003.333333333336,16035.416666666664,1
1676,2008-11-06,12850.0,12000.0,12250.0,12000.0,9311.0,12000.0,12500.0,12187.5,11790.0,12380.0,13360.0,13955.0,15940.833333333336,1
1677,2008-11-07,13000.0,11600.0,11600.0,12950.0,7763.0,12950.0,12680.0,12437.5,12045.0,12328.333333333336,13247.777777777776,13926.666666666664,15848.333333333336,1
1678,2008-11-10,13050.0,12500.0,13050.0,13000.0,5430.0,13000.0,12820.0,12631.25,12345.0,12285.0,13158.888888888889,13884.166666666664,15756.666666666664,1
1679,2008-11-11,14000.0,12700.0,14000.0,12700.0,5873.0,12700.0,12760.0,12643.75,12520.0,12235.0,13096.666666666664,13840.833333333336,15670.833333333336,1
1680,2008-11-12,12900.0,12300.0,12600.0,12550.0,3431.0,12550.0,12640.0,12706.25,12630.0,12203.333333333336,13031.111111111111,13791.666666666664,15587.5,1
1681,2008-11-13,12600.0,12100.0,12200.0,12200.0,4219.0,12200.0,12680.0,12693.75,12590.0,12153.333333333336,12964.444444444443,13738.333333333336,15501.25,1
1682,2008-11-14,12600.0,12200.0,12300.0,12450.0,6816.0,12450.0,12580.0,12625.0,12630.0,12121.666666666664,12885.555555555557,13678.333333333336,15430.0,1
1683,2008-11-17,13000.0,12200.0,12450.0,12300.0,1366.0,12300.0,12440.0,12518.75,12630.0,12128.333333333336,12805.555555555557,13609.166666666664,15355.416666666664,1
1684,2008-11-18,12250.0,12000.0,12250.0,12000.0,3131.0,12000.0,12300.0,12518.75,12530.0,12121.666666666664,12723.333333333336,13545.0,15272.5,1
1685,2008-11-19,12100.0,10900.0,11950.0,10900.0,5964.0,10900.0,11970.0,12262.5,12305.0,12081.666666666664,12654.444444444443,13455.833333333336,15180.0,1
1686,2008-11-20,10800.0,10500.0,10500.0,10600.0,5608.0,10600.0,11650.0,11962.5,12165.0,12035.0,12567.777777777776,13360.833333333336,15085.833333333336,1
1687,2008-11-21,12000.0,9050.0,9050.0,10600.0,89111.0,10600.0,11280.0,11700.0,11930.0,11996.666666666664,12481.111111111111,13270.833333333336,14980.833333333336,1
1688,2008-11-24,11200.0,10550.0,10600.0,11000.0,3088.0,11000.0,11020.0,11506.25,11730.0,11950.0,12400.0,13185.833333333336,14900.0,1
1689,2008-11-25,11600.0,10750.0,11600.0,11100.0,3618.0,11100.0,10840.0,11368.75,11570.0,11858.333333333336,12328.888888888889,13107.5,14818.75,1
1690,2008-11-26,12750.0,11000.0,11000.0,12750.0,17984.0,12750.0,11210.0,11406.25,11590.0,11841.666666666664,12290.0,13076.666666666664,14754.583333333336,1
1691,2008-11-27,14400.0,12600.0,13550.0,12600.0,27802.0,12600.0,11610.0,11443.75,11630.0,11861.666666666664,12246.666666666664,13015.0,14698.75,1
