,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
487,2018.12.17,75200.0,3800.0,78700.0,78900.0,70900.0,3681972.0,78520.0,78937.5,79190.0,74506.66666666669,75720.0,80158.33333333331,73590.0,0
488,2018.12.18,73600.0,1600.0,72900.0,76100.0,72500.0,1593682.0,77740.0,78525.0,78730.0,74466.66666666669,75395.55555555556,79796.66666666669,73575.83333333331,0
489,2018.12.19,75600.0,2000.0,74500.0,77200.0,73700.0,1901530.0,76840.0,77950.0,78070.0,74446.66666666669,75113.33333333331,79400.0,73564.16666666669,0
490,2018.12.20,74200.0,1400.0,75100.0,77700.0,73600.0,2106914.0,75520.0,77000.0,77800.0,74400.0,74855.55555555556,78968.33333333331,73558.33333333331,0
491,2018.12.21,73800.0,400.0,74100.0,75800.0,73600.0,1239270.0,74480.0,76537.5,77160.0,74453.33333333331,74584.44444444444,78535.0,73573.33333333331,0
492,2018.12.24,71200.0,2600.0,73400.0,73700.0,71200.0,1490316.0,73680.0,75425.0,76100.0,74640.0,74211.11111111111,78005.0,73555.83333333331,0
493,2018.12.26,73500.0,2300.0,68600.0,73500.0,68500.0,3110194.0,73660.0,74512.5,75700.0,74833.33333333331,74033.33333333331,77523.33333333331,73592.5,0
494,2018.12.27,72900.0,600.0,77100.0,77200.0,72600.0,2560868.0,73120.0,73750.0,74980.0,74960.0,73926.66666666669,76958.33333333331,73634.16666666669,0
495,2018.12.28,73500.0,600.0,73600.0,74500.0,72100.0,1110865.0,72980.0,73537.5,74250.0,75043.33333333331,73882.22222222223,76660.0,73671.66666666669,0
496,2019.01.02,73400.0,100.0,74500.0,76400.0,72700.0,1602082.0,72900.0,73512.5,73690.0,75100.0,73953.33333333331,76296.66666666669,73662.5,0
497,2019.01.03,71300.0,2100.0,73900.0,74300.0,71000.0,1145270.0,72920.0,72975.0,73300.0,74950.0,74011.11111111111,76015.0,73646.66666666669,0
498,2019.01.04,72000.0,700.0,71400.0,72200.0,70100.0,1143198.0,72620.0,72700.0,73140.0,74950.0,74022.22222222223,75843.33333333331,73640.0,0
499,2019.01.07,71500.0,500.0,73500.0,73500.0,71300.0,924991.0,72340.0,72412.5,72730.0,74933.33333333331,74080.0,75636.66666666669,73625.83333333331,0
500,2019.01.08,70300.0,1200.0,71900.0,72200.0,70000.0,888230.0,71700.0,72300.0,72340.0,74890.0,74108.88888888889,75481.66666666669,73628.33333333331,0
501,2019.01.09,70500.0,200.0,70700.0,71000.0,68000.0,1620465.0,71120.0,71925.0,72010.0,74880.0,73986.66666666669,75161.66666666669,73628.33333333331,0
502,2019.01.10,72700.0,2200.0,70500.0,73300.0,70200.0,1418336.0,71400.0,71900.0,72160.0,74873.33333333331,73893.33333333331,74956.66666666669,73647.5,0
503,2019.01.11,71500.0,1200.0,72700.0,73400.0,71000.0,741533.0,71300.0,71650.0,71960.0,74820.0,73820.0,74678.33333333331,73657.5,0
504,2019.01.14,70500.0,1000.0,71000.0,71500.0,70000.0,654872.0,71100.0,71287.5,71720.0,74756.66666666669,73693.33333333331,74381.66666666669,73672.5,0
505,2019.01.15,70500.0,0.0,70900.0,71300.0,70100.0,653447.0,71140.0,71187.5,71420.0,74756.66666666669,73580.0,74126.66666666669,73700.83333333331,0
506,2019.01.16,69000.0,1500.0,70500.0,70800.0,68600.0,1135646.0,70840.0,70812.5,70980.0,74700.0,73508.88888888889,73843.33333333331,73757.5,0
507,2019.01.17,67100.0,1900.0,68900.0,70400.0,67000.0,1423191.0,69720.0,70262.5,70560.0,74350.0,73542.22222222223,73495.0,73801.66666666669,0
508,2019.01.18,69500.0,2400.0,67800.0,70000.0,67200.0,1172198.0,69320.0,70162.5,70310.0,74060.0,73582.22222222223,73295.0,73934.16666666669,0
509,2019.01.21,69800.0,300.0,70000.0,70900.0,68500.0,868192.0,69180.0,70075.0,70140.0,73646.66666666669,73597.77777777777,73163.33333333331,74096.66666666669,0
510,2019.01.22,70100.0,300.0,70200.0,72200.0,70000.0,1031476.0,69100.0,69750.0,70120.0,73420.0,73577.77777777777,73073.33333333331,74295.0,0
511,2019.01.23,69000.0,1100.0,69600.0,70200.0,68600.0,776394.0,69100.0,69437.5,69970.0,73046.66666666669,73517.77777777777,73053.33333333331,74462.5,0
512,2019.01.24,70800.0,1800.0,68900.0,70900.0,68700.0,901342.0,69840.0,69475.0,69780.0,72680.0,73406.66666666669,73088.33333333331,74640.83333333331,0
513,2019.01.25,71300.0,500.0,70800.0,71500.0,70000.0,703751.0,70200.0,69575.0,69760.0,72473.33333333331,73391.11111111111,73085.0,74816.66666666669,0
514,2019.01.28,71300.0,0.0,71500.0,73000.0,70800.0,1053259.0,70500.0,69862.5,69840.0,72180.0,73375.55555555556,73125.0,74975.83333333331,0
515,2019.01.29,70900.0,400.0,71400.0,72100.0,70100.0,633635.0,70660.0,70337.5,69880.0,71850.0,73360.0,73156.66666666669,75080.83333333331,0
516,2019.01.30,71100.0,200.0,71000.0,71800.0,70200.0,576124.0,71080.0,70537.5,70090.0,71586.66666666669,73366.66666666669,73075.0,75185.83333333331,0
517,2019.01.31,75400.0,4300.0,72400.0,75800.0,72000.0,2869881.0,72000.0,71237.5,70920.0,71593.33333333331,73422.22222222223,73050.0,75320.83333333331,0
518,2019.02.01,74100.0,1300.0,75100.0,75700.0,73400.0,1030856.0,72560.0,71737.5,71380.0,71610.0,73444.44444444444,73038.33333333331,75450.83333333331,0
