,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
1574,2008-06-12,19200.0,18000.0,18000.0,18350.0,8133.0,18350.0,18930.0,19925.0,20330.0,22710.0,23744.44444444444,24456.66666666667,24748.33333333333,1
1575,2008-06-13,19150.0,18350.0,18350.0,18800.0,6581.0,18800.0,18600.0,19375.0,20010.0,22570.0,23517.777777777777,24295.0,24767.91666666667,1
1576,2008-06-16,19350.0,18300.0,18850.0,18650.0,3914.0,18650.0,18470.0,19118.75,19685.0,22310.0,23207.777777777777,24170.0,24784.16666666667,1
1577,2008-06-17,18750.0,18250.0,18350.0,18350.0,5955.0,18350.0,18490.0,18806.25,19200.0,22023.33333333333,22926.66666666667,24032.5,24797.08333333333,1
1578,2008-06-18,18850.0,18000.0,18200.0,18200.0,5141.0,18200.0,18470.0,18525.0,18950.0,21756.666666666668,22745.55555555556,23893.33333333333,24808.75,1
1579,2008-06-19,18450.0,18000.0,18200.0,18250.0,9426.0,18250.0,18450.0,18393.75,18690.0,21536.666666666668,22551.11111111111,23742.5,24819.16666666667,1
1580,2008-06-20,18000.0,17000.0,17300.0,17200.0,31605.0,17200.0,18130.0,18262.5,18365.0,21293.33333333333,22370.0,23560.83333333333,24820.0,1
1581,2008-06-23,17600.0,16500.0,17000.0,17200.0,7912.0,17200.0,17840.0,18125.0,18155.0,21036.666666666668,22215.55555555556,23397.5,24821.66666666667,1
1582,2008-06-24,17550.0,16600.0,16900.0,17150.0,9325.0,17150.0,17600.0,17975.0,18045.0,20758.33333333333,22053.33333333333,23258.33333333333,24827.08333333333,1
1583,2008-06-25,17000.0,16700.0,16700.0,16700.0,3028.0,16700.0,17300.0,17712.5,17885.0,20508.33333333333,21911.11111111111,23172.5,24832.91666666667,1
1584,2008-06-26,19200.0,17000.0,17000.0,19200.0,48469.0,19200.0,17490.0,17781.25,17970.0,20356.666666666668,21792.222222222223,23115.0,24863.75,1
1585,2008-06-27,21500.0,17100.0,18200.0,18050.0,141160.0,18050.0,17660.0,17743.75,17895.0,20158.33333333333,21646.666666666668,22982.5,24884.16666666667,1
1586,2008-06-30,19950.0,18000.0,18100.0,18100.0,36239.0,18100.0,17840.0,17731.25,17840.0,19983.33333333333,21497.777777777777,22785.83333333333,24894.16666666667,1
1587,2008-07-01,20300.0,18100.0,18500.0,18500.0,86565.0,18500.0,18110.0,17762.5,17855.0,19798.33333333333,21361.11111111111,22621.66666666667,24887.08333333333,1
1588,2008-07-02,18250.0,16600.0,17650.0,16800.0,39319.0,16800.0,18130.0,17712.5,17715.0,19558.33333333333,21223.33333333333,22448.33333333333,24841.66666666667,1
1589,2008-07-03,17000.0,15850.0,16100.0,16050.0,10662.0,16050.0,17500.0,17568.75,17495.0,19326.666666666668,21077.777777777777,22261.66666666667,24762.5,1
1590,2008-07-04,17900.0,16350.0,16900.0,16350.0,30625.0,16350.0,17160.0,17468.75,17410.0,19120.0,20930.0,22050.83333333333,24654.16666666667,1
1591,2008-07-07,16500.0,15900.0,16400.0,16000.0,7453.0,16000.0,16740.0,17381.25,17290.0,18901.666666666668,20697.777777777777,21774.166666666668,24512.5,1
