,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
3391,2015-09-30,10200.0,9890.0,10200.0,10000.0,1373.0,10000.0,9982.0,9967.5,9974.0,9706.0,9638.444444444445,9668.166666666666,9788.333333333334,1
3392,2015-10-01,10200.0,9900.0,9900.0,10200.0,2610.0,10200.0,10028.0,9992.5,9994.0,9729.333333333334,9656.666666666666,9673.166666666666,9784.583333333334,1
3393,2015-10-02,10350.0,10000.0,10200.0,10150.0,11404.0,10150.0,10070.0,10027.5,10009.0,9767.666666666666,9672.888888888889,9679.333333333334,9776.666666666666,1
3394,2015-10-05,10400.0,10000.0,10300.0,10100.0,10971.0,10100.0,10090.0,10045.0,10019.0,9804.666666666666,9685.333333333334,9691.5,9765.833333333334,1
3395,2015-10-06,10350.0,9900.0,10350.0,10000.0,3178.0,10000.0,10090.0,10048.75,10032.0,9844.333333333334,9698.0,9700.166666666666,9758.75,1
3396,2015-10-07,10050.0,9860.0,10050.0,9990.0,5257.0,9990.0,10088.0,10055.0,10035.0,9890.666666666666,9713.333333333334,9699.166666666666,9744.5,1
3397,2015-10-08,10550.0,9910.0,9930.0,10550.0,5816.0,10550.0,10158.0,10123.75,10093.0,9950.0,9739.777777777776,9712.333333333334,9737.416666666666,1
3398,2015-10-12,10750.0,10200.0,10550.0,10550.0,14614.0,10550.0,10238.0,10192.5,10154.0,9998.333333333334,9764.444444444445,9726.5,9729.5,1
3399,2015-10-13,10550.0,10350.0,10550.0,10450.0,2926.0,10450.0,10308.0,10248.75,10199.0,10036.0,9785.333333333334,9738.166666666666,9723.25,1
3400,2015-10-14,10550.0,10350.0,10450.0,10400.0,12240.0,10400.0,10388.0,10273.75,10239.0,10062.333333333334,9801.111111111111,9751.666666666666,9719.5,1
3401,2015-10-15,10550.0,10400.0,10400.0,10500.0,3496.0,10500.0,10490.0,10317.5,10289.0,10087.0,9818.222222222224,9763.666666666666,9717.416666666666,1
3402,2015-10-16,10600.0,10300.0,10500.0,10600.0,2653.0,10600.0,10500.0,10380.0,10329.0,10110.0,9837.555555555555,9772.833333333334,9721.583333333334,1
3403,2015-10-19,10850.0,10500.0,10600.0,10600.0,3227.0,10600.0,10510.0,10455.0,10374.0,10118.333333333334,9865.111111111111,9781.166666666666,9724.916666666666,1
3404,2015-10-20,10800.0,10300.0,10650.0,10600.0,11207.0,10600.0,10540.0,10531.25,10424.0,10138.666666666666,9888.444444444445,9795.5,9727.0,1
3405,2015-10-21,10650.0,10500.0,10600.0,10600.0,1595.0,10600.0,10580.0,10537.5,10484.0,10164.0,9911.777777777776,9812.0,9730.75,1
3406,2015-10-22,10750.0,10450.0,10600.0,10750.0,4309.0,10750.0,10630.0,10562.5,10560.0,10192.666666666666,9938.222222222224,9829.5,9736.583333333334,1
3407,2015-10-23,11100.0,10650.0,10850.0,11000.0,6366.0,11000.0,10710.0,10631.25,10605.0,10227.333333333334,9971.555555555555,9856.5,9742.0,1
3408,2015-10-26,11900.0,10750.0,11900.0,10750.0,7645.0,10750.0,10740.0,10675.0,10625.0,10250.666666666666,10010.444444444445,9878.666666666666,9746.166666666666,1
3409,2015-10-27,11200.0,10850.0,11100.0,11050.0,19244.0,11050.0,10830.0,10743.75,10685.0,10286.0,10056.222222222224,9903.833333333334,9755.416666666666,1
3410,2015-10-28,11250.0,10700.0,11050.0,10850.0,1391.0,10850.0,10880.0,10775.0,10730.0,10314.333333333334,10101.555555555555,9927.5,9764.666666666666,1
3411,2015-10-29,11100.0,10650.0,10650.0,11000.0,2878.0,11000.0,10930.0,10825.0,10780.0,10347.666666666666,10154.888888888889,9955.833333333334,9775.583333333334,1
3412,2015-10-30,11100.0,10200.0,11100.0,10300.0,10680.0,10300.0,10790.0,10787.5,10750.0,10357.666666666666,10188.888888888889,9971.5,9778.5,1
3413,2015-11-02,10450.0,10150.0,10200.0,10450.0,3038.0,10450.0,10730.0,10768.75,10735.0,10372.666666666666,10218.888888888889,9988.333333333334,9783.75,1
3414,2015-11-03,10550.0,10500.0,10500.0,10550.0,31.0,10550.0,10630.0,10743.75,10730.0,10391.0,10246.222222222224,10005.666666666666,9786.666666666666,1
3415,2015-11-04,10550.0,9590.0,10350.0,9590.0,16956.0,9590.0,10378.0,10567.5,10629.0,10381.666666666666,10245.777777777776,10004.0,9782.416666666666,1
3416,2015-11-05,9830.0,9590.0,9600.0,9610.0,3944.0,9610.0,10100.0,10425.0,10515.0,10370.0,10242.444444444445,10002.0,9779.5,1
3417,2015-11-06,9790.0,9500.0,9610.0,9620.0,3825.0,9620.0,9964.0,10246.25,10377.0,10358.333333333334,10236.0,10000.166666666666,9783.166666666666,1
3418,2015-11-09,10200.0,9620.0,9620.0,10000.0,7670.0,10000.0,9874.0,10140.0,10302.0,10360.333333333334,10228.222222222224,10010.833333333334,9787.583333333334,1
3419,2015-11-10,13000.0,9930.0,10100.0,11850.0,374040.0,11850.0,10134.0,10246.25,10382.0,10422.0,10269.555555555555,10049.166666666666,9807.583333333334,1
3420,2015-11-11,13900.0,11100.0,12450.0,11550.0,594276.0,11550.0,10526.0,10402.5,10452.0,10473.666666666666,10307.555555555555,10082.5,9824.666666666666,1
3421,2015-11-12,12650.0,11300.0,12050.0,12250.0,247010.0,12250.0,11054.0,10627.5,10577.0,10548.666666666666,10360.0,10127.333333333334,9847.833333333334,1
3422,2015-11-13,13400.0,11500.0,12200.0,11900.0,244196.0,11900.0,11510.0,10796.25,10737.0,10605.333333333334,10403.111111111111,10167.333333333334,9868.75,1
