,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
1485,2008-01-29,24800.0,22000.0,24300.0,22700.0,56549.0,22700.0,23510.0,24006.25,23800.0,21806.666666666668,19870.0,18682.5,17812.5,1
1486,2008-01-30,23100.0,19550.0,22800.0,19900.0,53204.0,19900.0,22910.0,23256.25,23575.0,21913.33333333333,19978.88888888889,18775.0,17832.916666666668,1
1487,2008-01-31,22850.0,19800.0,20400.0,22000.0,75068.0,22000.0,22510.0,22756.25,23395.0,22086.66666666667,20125.55555555556,18902.5,17870.833333333332,1
1488,2008-02-01,22450.0,20600.0,21950.0,20600.0,31683.0,20600.0,21820.0,22506.25,22865.0,22213.33333333333,20236.666666666668,19005.0,17885.416666666668,1
1489,2008-02-04,21750.0,20050.0,20600.0,21000.0,36816.0,21000.0,21240.0,22268.75,22365.0,22346.66666666667,20364.44444444444,19118.33333333333,17901.666666666668,1
1490,2008-02-05,21950.0,20650.0,20700.0,21950.0,23073.0,21950.0,21090.0,22012.5,22300.0,22508.33333333333,20521.11111111111,19243.33333333333,17928.333333333332,1
1491,2008-02-11,22600.0,21000.0,22600.0,21900.0,15632.0,21900.0,21490.0,21743.75,22200.0,22671.66666666667,20677.777777777777,19366.666666666668,17960.833333333332,1
1492,2008-02-12,25150.0,21500.0,22400.0,25150.0,68830.0,25150.0,22120.0,21900.0,22315.0,22960.0,20895.55555555556,19545.83333333333,18017.08333333333,1
1493,2008-02-13,25150.0,23550.0,25150.0,24300.0,41006.0,24300.0,22860.0,22100.0,22340.0,23236.66666666667,21087.777777777777,19709.166666666668,18074.58333333333,1
1494,2008-02-14,25000.0,24000.0,24700.0,24400.0,15361.0,24400.0,23540.0,22662.5,22390.0,23533.33333333333,21281.11111111111,19845.0,18129.58333333333,1
1495,2008-02-15,27000.0,23600.0,23700.0,24950.0,37724.0,24950.0,24140.0,23031.25,22615.0,23845.0,21448.88888888889,19995.83333333333,18198.75,1
1496,2008-02-18,27150.0,25000.0,25200.0,26500.0,59428.0,26500.0,25060.0,23768.75,23275.0,24165.0,21642.222222222223,20172.5,18276.25,1
1497,2008-02-19,28750.0,26400.0,26900.0,26400.0,69170.0,26400.0,25310.0,24443.75,23715.0,24400.0,21835.55555555556,20351.666666666668,18349.58333333333,1
1498,2008-02-20,26600.0,24900.0,26000.0,26600.0,43632.0,26600.0,25770.0,25025.0,24315.0,24545.0,22064.44444444444,20527.5,18425.416666666668,1
1499,2008-02-21,30550.0,26700.0,27200.0,30550.0,184474.0,30550.0,27000.0,26106.25,25270.0,24711.66666666667,22374.44444444444,20770.83333333333,18534.166666666668,1
1500,2008-02-22,35100.0,33000.0,33700.0,35100.0,343654.0,35100.0,29030.0,27350.0,26585.0,24903.33333333333,22788.88888888889,21090.83333333333,18680.83333333333,1
1501,2008-02-25,39850.0,30550.0,38500.0,33000.0,501578.0,33000.0,30330.0,28437.5,27695.0,24903.33333333333,23151.11111111111,21390.83333333333,18810.0,1
1502,2008-02-26,34000.0,29050.0,33950.0,30950.0,283894.0,30950.0,31240.0,29256.25,28275.0,25000.0,23465.55555555556,21650.0,18921.666666666668,1
1503,2008-02-27,35550.0,29600.0,31050.0,35550.0,312986.0,35550.0,33030.0,30581.25,29400.0,25378.33333333333,23882.222222222223,21982.5,19073.75,1
1504,2008-02-28,40850.0,32600.0,34600.0,37100.0,666779.0,37100.0,34340.0,31906.25,30670.0,25688.33333333333,24328.88888888889,22346.66666666667,19238.75,1
1505,2008-02-29,40450.0,35100.0,35900.0,37000.0,184372.0,37000.0,34720.0,33231.25,31875.0,26096.66666666667,24771.11111111111,22715.0,19402.916666666668,1
1506,2008-03-03,38800.0,35300.0,35550.0,38000.0,103702.0,38000.0,35720.0,34656.25,33025.0,26625.0,25237.777777777777,23100.83333333333,19574.166666666668,1
1507,2008-03-04,38600.0,35500.0,37850.0,36000.0,101558.0,36000.0,36730.0,35337.5,33985.0,27031.66666666667,25671.11111111111,23445.0,19729.166666666668,1
1508,2008-03-05,36650.0,33000.0,36000.0,33000.0,84186.0,33000.0,36220.0,35075.0,34625.0,27268.33333333333,26048.88888888889,23734.16666666667,19861.666666666668,1
1509,2008-03-06,34350.0,32400.0,33100.0,32600.0,51109.0,32600.0,35320.0,35025.0,34830.0,27488.33333333333,26428.88888888889,24015.83333333333,19992.5,1
