,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
147,2017.07.25,22850.0,50.0,22950.0,23600.0,22650.0,965583.0,23180.0,23200.0,23025.0,22215.0,19324.44444444444,17260.833333333332,14209.916666666664,1
148,2017.07.26,22900.0,50.0,23050.0,23350.0,22750.0,620022.0,23120.0,23218.75,23135.0,22348.33333333333,19583.33333333333,17452.5,14313.25,1
149,2017.07.27,23900.0,1000.0,23100.0,24250.0,22950.0,1669657.0,23170.0,23250.0,23240.0,22503.33333333333,19862.222222222223,17661.666666666668,14424.083333333336,1
150,2017.07.28,24100.0,200.0,24250.0,24500.0,23500.0,1607694.0,23310.0,23350.0,23375.0,22516.66666666667,20143.33333333333,17874.166666666668,14539.916666666664,1
151,2017.07.31,24800.0,700.0,23850.0,24800.0,23400.0,1349443.0,23710.0,23550.0,23490.0,22443.33333333333,20436.666666666668,18101.666666666668,14661.583333333336,1
152,2017.08.01,25700.0,900.0,24850.0,26350.0,24700.0,3246676.0,24280.0,23806.25,23730.0,22500.0,20750.0,18340.83333333333,14789.083333333336,1
153,2017.08.02,24100.0,1600.0,25900.0,26200.0,23800.0,3115525.0,24520.0,23893.75,23820.0,22538.33333333333,21016.666666666668,18550.83333333333,14901.583333333336,1
154,2017.08.03,23900.0,200.0,24400.0,25100.0,23500.0,1326922.0,24520.0,24031.25,23845.0,22618.33333333333,21270.0,18761.666666666668,15012.833333333336,1
155,2017.08.04,24350.0,450.0,24250.0,24800.0,24050.0,841851.0,24570.0,24218.75,23940.0,22766.66666666667,21528.88888888889,18980.0,15130.75,1
156,2017.08.07,25300.0,950.0,24300.0,25400.0,24000.0,1064671.0,24670.0,24518.75,24190.0,22945.0,21786.666666666668,19218.33333333333,15256.583333333336,1
157,2017.08.08,24900.0,400.0,25450.0,25800.0,24850.0,939028.0,24510.0,24643.75,24395.0,23085.0,22023.33333333333,19455.83333333333,15380.333333333336,1
158,2017.08.09,25300.0,400.0,24950.0,25500.0,24300.0,1056578.0,24750.0,24793.75,24635.0,23270.0,22270.0,19700.0,15506.583333333336,1
159,2017.08.10,24550.0,750.0,25150.0,25500.0,24500.0,1106578.0,24880.0,24762.5,24700.0,23401.66666666667,22462.222222222223,19930.0,15626.583333333336,1
160,2017.08.11,23500.0,1050.0,24000.0,24250.0,23400.0,1531297.0,24710.0,24487.5,24640.0,23516.66666666667,22627.777777777777,20141.666666666668,15740.833333333336,1
161,2017.08.14,23750.0,250.0,23750.0,24150.0,23550.0,534843.0,24400.0,24443.75,24535.0,23638.33333333333,22800.0,20356.666666666668,15862.083333333336,1
162,2017.08.16,24050.0,300.0,24050.0,24450.0,23900.0,610998.0,24230.0,24462.5,24370.0,23700.0,22923.33333333333,20578.33333333333,15987.083333333336,1
163,2017.08.17,24650.0,600.0,24400.0,25450.0,24350.0,1168239.0,24100.0,24500.0,24425.0,23790.0,23051.11111111111,20801.666666666668,16108.75,1
164,2017.08.18,24400.0,250.0,24150.0,24700.0,24100.0,443722.0,24070.0,24387.5,24475.0,23835.0,23165.55555555556,21019.166666666668,16227.916666666664,1
165,2017.08.21,24300.0,100.0,24500.0,24800.0,24200.0,433589.0,24230.0,24312.5,24470.0,23875.0,23178.88888888889,21233.33333333333,16344.166666666664,1
166,2017.08.22,23750.0,550.0,24350.0,24550.0,23600.0,767168.0,24230.0,24118.75,24315.0,23866.66666666667,23106.66666666667,21435.83333333333,16454.166666666668,1
167,2017.08.23,23150.0,600.0,23650.0,23750.0,23100.0,875556.0,24050.0,23943.75,24140.0,23853.33333333333,23087.777777777777,21628.33333333333,16558.333333333332,1
168,2017.08.24,23700.0,550.0,23150.0,23950.0,22200.0,1302342.0,23860.0,23968.75,23980.0,23916.66666666667,23104.44444444444,21821.666666666668,16668.333333333332,1
169,2017.08.25,23250.0,450.0,23400.0,23900.0,23100.0,582657.0,23630.0,23906.25,23850.0,23930.0,23143.33333333333,22000.83333333333,16773.333333333332,1
170,2017.08.28,23250.0,0.0,23150.0,23600.0,22700.0,571629.0,23420.0,23806.25,23825.0,23946.66666666667,23217.777777777777,22176.66666666667,16872.5,1
171,2017.08.29,23050.0,200.0,22950.0,23400.0,22950.0,448930.0,23280.0,23606.25,23755.0,23926.66666666667,23286.66666666667,22332.5,16969.166666666668,1
172,2017.08.30,22950.0,100.0,22950.0,23400.0,22850.0,463854.0,23240.0,23425.0,23645.0,23915.0,23336.66666666667,22477.5,17063.333333333332,1
173,2017.08.31,24950.0,2000.0,23300.0,25450.0,23000.0,4906317.0,23490.0,23506.25,23675.0,23973.33333333333,23452.222222222223,22656.66666666667,17174.166666666668,1
174,2017.09.01,26500.0,1550.0,25800.0,27450.0,25550.0,4948432.0,24140.0,23850.0,23885.0,24068.33333333333,23583.33333333333,22833.33333333333,17300.416666666668,1
175,2017.09.04,28100.0,1600.0,25600.0,28150.0,25600.0,3656774.0,25110.0,24468.75,24265.0,24225.0,23762.222222222223,23034.16666666667,17440.833333333332,1
176,2017.09.05,26950.0,1150.0,29200.0,30000.0,26850.0,4746801.0,25890.0,24875.0,24585.0,24363.33333333333,23914.44444444444,23216.66666666667,17571.25,1
177,2017.09.06,31500.0,4550.0,27100.0,31500.0,26850.0,5786759.0,27600.0,25906.25,25420.0,24651.66666666667,24121.11111111111,23433.33333333333,17737.083333333332,1
178,2017.09.07,31850.0,350.0,32850.0,33900.0,31300.0,6897450.0,28980.0,26981.25,26235.0,24950.0,24341.11111111111,23649.16666666667,17907.916666666668,1
