,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
38,2016-09-08,11800.0,11200.0,11500.0,11250.0,61558.0,11000.5546875,11630.0,11543.75,11655.0,12815.0,,,,1
39,2016-09-09,11300.0,10900.0,11250.0,10900.0,71571.0,10658.3154296875,11450.0,11443.75,11530.0,12670.0,,,,1
40,2016-09-12,10700.0,10450.0,10600.0,10650.0,80300.0,10413.8583984375,11210.0,11381.25,11390.0,12518.333333333336,,,,1
41,2016-09-13,11350.0,10700.0,10750.0,10950.0,88949.0,10707.2060546875,11060.0,11331.25,11315.0,12375.0,,,,1
42,2016-09-19,11200.0,10850.0,10950.0,11050.0,34373.0,10804.9892578125,10960.0,11237.5,11305.0,12258.333333333336,,,,1
43,2016-09-20,11200.0,10800.0,11100.0,11150.0,39447.0,10902.771484375,10940.0,11150.0,11285.0,12163.333333333336,,,,1
44,2016-09-21,11400.0,11050.0,11150.0,11100.0,50951.0,10853.880859375,10980.0,11075.0,11215.0,12065.0,13256.666666666664,,,1
45,2016-09-22,11800.0,11150.0,11200.0,11450.0,82715.0,11196.1201171875,11140.0,11062.5,11175.0,11993.333333333336,13130.0,,,1
46,2016-09-23,12000.0,11300.0,11500.0,11800.0,97981.0,11538.359375,11310.0,11131.25,11185.0,11950.0,13024.444444444443,,,1
47,2016-09-26,12000.0,11500.0,11800.0,11800.0,72536.0,11538.359375,11460.0,11243.75,11210.0,11900.0,12928.888888888889,,,1
48,2016-09-27,11900.0,11550.0,11800.0,11600.0,58745.0,11342.7939453125,11550.0,11362.5,11245.0,11845.0,12826.666666666664,,,1
49,2016-09-28,12750.0,11400.0,11600.0,11700.0,341620.0,11440.5771484375,11670.0,11456.25,11325.0,11765.0,12714.444444444443,,,1
50,2016-09-29,11900.0,11550.0,11750.0,11600.0,89582.0,11342.7939453125,11700.0,11525.0,11420.0,11686.666666666664,12604.444444444443,,,1
51,2016-09-30,11800.0,11250.0,11650.0,11300.0,94660.0,11049.4462890625,11600.0,11543.75,11455.0,11593.333333333336,12500.0,,,1
52,2016-10-04,11450.0,11150.0,11300.0,11250.0,45441.0,11000.5546875,11490.0,11562.5,11475.0,11546.666666666664,12401.111111111111,,,1
53,2016-10-05,11700.0,11250.0,11300.0,11500.0,77102.0,11245.01171875,11470.0,11568.75,11510.0,11533.333333333336,12316.666666666664,,,1
54,2016-10-06,12100.0,11450.0,11450.0,12000.0,200010.0,11733.9248046875,11530.0,11593.75,11600.0,11540.0,12244.444444444443,,,1
55,2016-10-07,12200.0,11650.0,11800.0,12200.0,199012.0,11929.490234375,11650.0,11643.75,11675.0,11546.666666666664,12177.777777777776,,,1
56,2016-10-10,12200.0,11750.0,12200.0,11750.0,88695.0,11489.4677734375,11740.0,11662.5,11670.0,11536.666666666664,12100.0,,,1
57,2016-10-11,11800.0,11400.0,11650.0,11400.0,123765.0,11147.228515625,11770.0,11625.0,11630.0,11520.0,12030.0,,,1
58,2016-10-12,11550.0,11250.0,11350.0,11350.0,43451.0,11098.3369140625,11740.0,11593.75,11605.0,11501.666666666664,11971.111111111111,,,1
59,2016-10-13,11500.0,10750.0,11400.0,10900.0,98183.0,10658.3154296875,11520.0,11543.75,11525.0,11460.0,11901.111111111111,12835.833333333336,,1
60,2016-10-14,11300.0,10950.0,11000.0,11200.0,39528.0,10951.6630859375,11320.0,11537.5,11485.0,11431.666666666664,11847.777777777776,12736.666666666664,,1
61,2016-10-17,11300.0,11050.0,11300.0,11050.0,25624.0,10804.9892578125,11180.0,11481.25,11460.0,11410.0,11802.222222222224,12645.0,,1
62,2016-10-18,11350.0,10950.0,11250.0,11100.0,85524.0,10853.880859375,11120.0,11368.75,11445.0,11408.333333333336,11753.333333333336,12561.666666666664,,1
63,2016-10-19,11900.0,11200.0,11850.0,11300.0,149306.0,11049.4462890625,11110.0,11256.25,11425.0,11406.666666666664,11710.0,12480.0,,1
64,2016-10-20,11400.0,11050.0,11350.0,11150.0,58619.0,10902.771484375,11160.0,11181.25,11340.0,11385.0,11644.444444444443,12386.666666666664,,1
65,2016-10-21,11700.0,11100.0,11150.0,11200.0,105202.0,10951.6630859375,11160.0,11156.25,11240.0,11363.333333333336,11583.333333333336,12297.5,,1
66,2016-10-24,11400.0,11100.0,11300.0,11150.0,38816.0,10902.771484375,11180.0,11131.25,11180.0,11345.0,11517.777777777776,12216.666666666664,,1
67,2016-10-25,11300.0,10750.0,11150.0,11300.0,82864.0,11049.4462890625,11220.0,11181.25,11170.0,11336.666666666664,11487.777777777776,12143.333333333336,,1
68,2016-10-26,12150.0,11150.0,11450.0,12050.0,729528.0,11782.81640625,11370.0,11287.5,11240.0,11363.333333333336,11491.111111111111,12089.166666666664,,1
69,2016-10-27,12150.0,11700.0,12000.0,11750.0,163484.0,11489.4677734375,11490.0,11375.0,11325.0,11391.666666666664,11490.0,12030.833333333336,,1
