,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
681,2019.10.02,9520.0,1030.0,11350.0,11600.0,9500.0,22184062.0,9272.0,9446.25,9682.0,11375.666666666664,15577.111111111111,23303.66666666667,40539.333333333336,0
682,2019.10.04,10950.0,1430.0,9390.0,11850.0,9330.0,31799162.0,9612.0,9576.25,9682.0,11285.666666666664,14804.888888888889,22697.83333333333,40083.91666666666,0
683,2019.10.07,14200.0,3250.0,11350.0,14200.0,11250.0,39547526.0,10672.0,10095.0,10072.0,11299.0,14142.666666666664,22234.5,39652.25,0
684,2019.10.08,16350.0,2150.0,14850.0,17950.0,14750.0,60037508.0,12314.0,10982.5,10716.0,11357.333333333336,13522.666666666664,21760.33333333333,39243.5,0
685,2019.10.10,15100.0,1250.0,15500.0,16200.0,14100.0,25759204.0,13224.0,11713.75,11221.0,11360.666666666664,12868.222222222224,21265.33333333333,38829.333333333336,0
686,2019.10.11,13450.0,1650.0,14750.0,16550.0,13150.0,22243388.0,14010.0,12282.5,11641.0,11352.333333333336,12473.777777777776,20737.0,38401.41666666666,0
687,2019.10.14,13700.0,250.0,14350.0,15100.0,13400.0,11318078.0,14560.0,12977.5,12086.0,11380.666666666664,12292.666666666664,20235.33333333333,37975.583333333336,0
688,2019.10.15,13800.0,100.0,13500.0,14500.0,13200.0,9036768.0,14480.0,13383.75,12576.0,11495.666666666664,12259.333333333336,19707.0,37566.41666666666,0
689,2019.10.16,13600.0,200.0,14300.0,14400.0,13300.0,4977032.0,13930.0,13893.75,13122.0,11609.0,12246.0,19159.5,37153.91666666666,0
690,2019.10.17,13150.0,450.0,13500.0,14050.0,13050.0,4784074.0,13540.0,14168.75,13382.0,11697.333333333336,12212.666666666664,18605.33333333333,36722.66666666666,0
691,2019.10.18,12750.0,400.0,13300.0,13400.0,12100.0,6215509.0,13400.0,13987.5,13705.0,11720.666666666664,12186.0,18001.166666666668,36285.583333333336,0
692,2019.10.21,14300.0,1550.0,12750.0,14700.0,12600.0,20210169.0,13520.0,13731.25,14040.0,11805.666666666664,12172.666666666664,17413.666666666668,35863.916666666664,0
693,2019.10.22,14850.0,550.0,14900.0,16750.0,14150.0,38460628.0,13730.0,13700.0,14105.0,11887.333333333336,12181.555555555557,16847.833333333332,35456.0,0
694,2019.10.23,19300.0,4450.0,15250.0,19300.0,15150.0,55970627.0,14870.0,14431.25,14400.0,12122.333333333336,12308.222222222224,16362.0,35088.5,0
695,2019.10.24,20700.0,1400.0,21800.0,22350.0,18500.0,50541267.0,16380.0,15306.25,14960.0,12419.0,12466.0,15902.833333333336,34726.0,0
696,2019.10.25,18800.0,1900.0,19800.0,20400.0,18450.0,15407189.0,17590.0,15931.25,15495.0,12667.333333333336,12583.777777777776,15432.833333333336,34337.666666666664,0
697,2019.10.28,19700.0,900.0,19150.0,20500.0,18800.0,16300778.0,18670.0,16693.75,16095.0,12934.0,12718.222222222224,14999.5,33970.166666666664,0
698,2019.10.29,20150.0,450.0,19750.0,21650.0,18750.0,20492787.0,19730.0,17568.75,16730.0,13222.333333333336,12859.333333333336,14602.0,33606.416666666664,0
699,2019.10.30,19600.0,550.0,20400.0,21150.0,19500.0,9492220.0,19790.0,18425.0,17330.0,13485.666666666664,12970.444444444443,14191.166666666664,33247.25,0
700,2019.10.31,19250.0,350.0,20000.0,20350.0,19100.0,6659214.0,19500.0,19043.75,17940.0,13735.666666666664,13064.888888888889,13769.5,32899.333333333336,0
701,2019.11.01,18050.0,1200.0,18100.0,18950.0,18000.0,6780176.0,19350.0,19443.75,18470.0,13952.333333333336,13161.555555555557,13550.333333333336,32568.08333333333,0
702,2019.11.04,18350.0,300.0,18250.0,18600.0,17050.0,8608250.0,19080.0,19325.0,18875.0,14199.0,13283.777777777776,13492.0,32242.66666666667,0
703,2019.11.05,19350.0,1000.0,18550.0,20200.0,17900.0,11700915.0,18920.0,19156.25,19325.0,14500.666666666664,13483.777777777776,13559.5,31938.08333333333,0
704,2019.11.06,18450.0,900.0,19100.0,19200.0,18400.0,4028944.0,18690.0,19112.5,19240.0,14785.333333333336,13667.111111111111,13630.333333333336,31635.16666666667,0
705,2019.11.07,17600.0,850.0,18450.0,18950.0,17450.0,5157194.0,18360.0,18850.0,18930.0,15037.0,13824.888888888889,13679.5,31315.16666666667,0
706,2019.11.08,17550.0,50.0,17250.0,18450.0,16850.0,7750166.0,18260.0,18525.0,18805.0,15313.666666666664,13947.111111111111,13739.5,30995.58333333333,0
707,2019.11.11,17950.0,400.0,17750.0,18550.0,17450.0,4731428.0,18180.0,18318.75,18630.0,15603.666666666664,14084.888888888889,13790.333333333336,30678.5,0
708,2019.11.12,17450.0,500.0,17900.0,18350.0,17400.0,2998710.0,17800.0,18093.75,18360.0,15888.666666666664,14197.111111111111,13840.333333333336,30373.91666666667,0
709,2019.11.13,17050.0,400.0,17450.0,17750.0,17050.0,2288086.0,17520.0,17968.75,18105.0,16185.666666666664,14303.777777777776,13897.833333333336,30055.16666666667,0
710,2019.11.14,16400.0,650.0,17200.0,17250.0,16200.0,3260422.0,17280.0,17725.0,17820.0,16380.666666666664,14406.0,13944.5,29716.83333333333,0
711,2019.11.15,18500.0,2100.0,16400.0,19150.0,16150.0,18396932.0,17470.0,17618.75,17865.0,16680.0,14564.888888888889,14027.833333333336,29406.83333333333,0
712,2019.11.18,18650.0,150.0,18550.0,20150.0,18300.0,7686170.0,17610.0,17643.75,17895.0,16936.666666666668,14719.333333333336,14111.166666666664,29095.58333333333,0
