,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
225,2017.11.21,131000.0,3600.0,127700.0,152300.0,127700.0,14822693.0,110260.0,99612.5,95090.0,72388.33333333331,62894.444444444445,53990.0,37611.66666666666,1
226,2017.11.22,113500.0,17500.0,136100.0,137500.0,113000.0,10674533.0,113580.0,104350.0,98640.0,74605.0,64540.0,55485.83333333334,38460.833333333336,1
227,2017.11.23,124300.0,10800.0,109200.0,124300.0,103300.0,12349294.0,118840.0,109812.5,103470.0,77166.66666666669,66442.22222222223,57171.66666666666,39400.0,1
228,2017.11.24,107000.0,17300.0,122900.0,128000.0,107000.0,5778947.0,120640.0,112012.5,106610.0,79186.66666666669,67786.66666666669,58560.0,40190.833333333336,1
229,2017.11.27,108500.0,1500.0,101700.0,113000.0,100200.0,7546820.0,116860.0,113462.5,109400.0,81236.66666666669,69180.0,59980.83333333334,40990.833333333336,1
230,2017.11.28,92300.0,16200.0,110800.0,111000.0,91200.0,7651700.0,109120.0,112750.0,109690.0,82633.33333333331,70220.0,61131.66666666666,41654.16666666666,1
231,2017.11.29,98000.0,5700.0,94900.0,100300.0,86100.0,12555630.0,106020.0,112750.0,109800.0,84213.33333333331,71331.11111111111,62380.83333333334,42356.66666666666,1
232,2017.11.30,110500.0,12500.0,100200.0,110500.0,96900.0,12047443.0,103260.0,110637.5,111050.0,86163.33333333331,72834.44444444444,63840.0,43158.75,1
233,2017.12.01,108400.0,2100.0,116100.0,119900.0,107400.0,6059822.0,103540.0,107812.5,112090.0,87893.33333333331,74310.0,65230.83333333334,43943.75,1
234,2017.12.04,108200.0,200.0,105000.0,111200.0,103500.0,4043288.0,103480.0,107150.0,110170.0,89493.33333333331,75803.33333333331,66592.5,44712.91666666666,1
235,2017.12.05,90000.0,18200.0,109000.0,109000.0,88700.0,8028477.0,103020.0,102862.5,106070.0,90546.66666666669,76725.55555555556,67624.16666666669,45329.16666666666,1
236,2017.12.06,98300.0,8300.0,93000.0,99600.0,89900.0,9918547.0,103080.0,101775.0,104550.0,91733.33333333331,77932.22222222223,68813.33333333331,46015.0,1
237,2017.12.07,96600.0,1700.0,98900.0,102400.0,94500.0,5598464.0,100300.0,100287.5,101780.0,92893.33333333331,79112.22222222223,69898.33333333331,46665.83333333334,1
238,2017.12.08,91200.0,5400.0,97800.0,98800.0,88800.0,3754637.0,96860.0,100150.0,100200.0,93833.33333333331,80185.55555555556,70887.5,47268.33333333334,1
239,2017.12.11,89700.0,1500.0,91200.0,93700.0,83300.0,5224245.0,93160.0,99112.5,98320.0,94590.0,81185.55555555556,71769.16666666669,47855.41666666666,1
240,2017.12.12,88000.0,1700.0,90200.0,91700.0,85600.0,3802042.0,92760.0,96300.0,97890.0,95273.33333333331,82136.66666666669,72579.16666666669,48391.25,1
241,2017.12.13,89100.0,1100.0,89400.0,92400.0,88200.0,3566029.0,90920.0,93887.5,97000.0,95950.0,83072.22222222223,73406.66666666669,48908.75,1
242,2017.12.14,84900.0,4200.0,90500.0,90500.0,84500.0,4352875.0,88580.0,90975.0,94440.0,96223.33333333331,83904.44444444444,74176.66666666669,49416.25,1
243,2017.12.15,87600.0,2700.0,84700.0,89100.0,82000.0,5484558.0,87860.0,90675.0,92360.0,96416.66666666669,84820.0,74861.66666666669,49955.0,1
244,2017.12.18,82500.0,5100.0,89000.0,89300.0,81100.0,3058705.0,86420.0,88700.0,89790.0,96480.0,85608.88888888889,75473.33333333331,50463.33333333334,1
245,2017.12.19,84400.0,1900.0,82200.0,84400.0,76200.0,7379031.0,85700.0,87175.0,89230.0,96796.66666666669,86364.44444444444,76121.66666666669,51000.83333333334,1
246,2017.12.20,79500.0,4900.0,83400.0,85300.0,79500.0,4343480.0,83780.0,85712.5,87350.0,96846.66666666669,87006.66666666669,76646.66666666669,51497.08333333334,1
247,2017.12.21,75600.0,3900.0,79200.0,81400.0,75600.0,4274996.0,81920.0,83950.0,85250.0,96833.33333333331,87531.11111111111,77192.5,51954.58333333334,1
248,2017.12.22,81000.0,5400.0,75200.0,81700.0,73200.0,9468489.0,80600.0,83075.0,84230.0,97013.33333333331,88075.55555555556,77842.5,52465.0,1
249,2017.12.26,79000.0,2000.0,81300.0,85400.0,78500.0,7671506.0,79900.0,81812.5,83160.0,96960.0,88493.33333333331,78475.83333333331,52951.66666666666,1
250,2017.12.27,84700.0,5700.0,90000.0,90200.0,83500.0,8818567.0,79960.0,81787.5,82830.0,96803.33333333331,89077.77777777777,79079.16666666669,53490.41666666666,1
251,2017.12.28,93500.0,8800.0,84800.0,94300.0,83000.0,7303047.0,82760.0,82525.0,83270.0,96690.0,89762.22222222223,79904.16666666669,54102.08333333334,1
252,2018.01.02,102500.0,9000.0,95900.0,104000.0,93300.0,6824281.0,88140.0,85025.0,85030.0,96840.0,90666.66666666669,80887.5,54771.25,1
253,2018.01.03,103000.0,500.0,102600.0,104900.0,99500.0,4760150.0,92540.0,87350.0,86570.0,97006.66666666669,91555.55555555556,81889.16666666669,55446.66666666666,1
254,2018.01.04,92200.0,10800.0,102600.0,104000.0,92200.0,6538665.0,95180.0,88937.5,87540.0,95833.33333333331,92115.55555555556,82680.83333333331,56022.91666666666,1
255,2018.01.05,100000.0,7800.0,85800.0,101200.0,85700.0,8318372.0,98240.0,91987.5,89100.0,94800.0,92837.77777777777,83594.16666666669,56663.75,1
256,2018.01.08,93800.0,6200.0,98000.0,98400.0,92500.0,6352776.0,98300.0,93587.5,90530.0,94143.33333333331,93393.33333333331,84374.16666666669,57245.41666666666,1
