,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
748,2020.01.10,17100.0,200.0,17650.0,18100.0,16450.0,11638692.0,16180.0,15468.75,15170.0,14473.333333333336,15543.333333333336,16022.5,17864.75,1
749,2020.01.13,17200.0,100.0,16950.0,17450.0,16500.0,5209388.0,17040.0,15800.0,15500.0,14541.666666666664,15515.555555555557,16082.5,17621.0,1
750,2020.01.14,17100.0,100.0,17350.0,18050.0,16950.0,5341221.0,17110.0,16137.5,15805.0,14606.666666666664,15504.444444444443,16148.333333333336,17376.833333333332,1
751,2020.01.15,16950.0,150.0,17050.0,17400.0,16800.0,2137923.0,17130.0,16518.75,16045.0,14688.333333333336,15491.111111111111,16218.333333333336,17109.75,1
752,2020.01.16,15850.0,1100.0,16600.0,16950.0,15350.0,6123773.0,16840.0,16887.5,16190.0,14736.666666666664,15444.444444444443,16244.166666666664,16828.916666666668,1
753,2020.01.17,15650.0,200.0,16000.0,16250.0,15550.0,2435980.0,16550.0,16750.0,16365.0,14803.333333333336,15404.444444444443,16257.5,16552.666666666668,1
754,2020.01.20,15600.0,50.0,15700.0,16150.0,15150.0,3373415.0,16230.0,16593.75,16635.0,14865.0,15372.222222222224,16195.833333333336,16278.916666666664,1
755,2020.01.21,16350.0,750.0,15550.0,17800.0,15450.0,13792283.0,16080.0,16475.0,16595.0,14970.0,15371.111111111111,16123.333333333336,16013.083333333336,1
756,2020.01.22,15950.0,400.0,16150.0,16550.0,15900.0,3533465.0,15880.0,16331.25,16505.0,15043.333333333336,15314.444444444443,16075.833333333336,15754.333333333336,1
757,2020.01.23,15650.0,300.0,16100.0,16400.0,15600.0,2298348.0,15840.0,16137.5,16340.0,15096.666666666664,15247.777777777776,16008.333333333336,15503.916666666664,1
758,2020.01.28,15000.0,650.0,14750.0,15300.0,14600.0,3042208.0,15710.0,15875.0,16130.0,15118.333333333336,15162.222222222224,15922.5,15262.25,1
759,2020.01.29,14600.0,400.0,15100.0,15300.0,14600.0,2024058.0,15510.0,15581.25,15870.0,15143.333333333336,15083.333333333336,15839.166666666664,15015.166666666664,1
760,2020.01.30,13800.0,800.0,14550.0,14800.0,13650.0,3167467.0,15000.0,15325.0,15540.0,15123.333333333336,14998.888888888889,15748.333333333336,14758.916666666664,1
761,2020.01.31,13000.0,800.0,13850.0,14150.0,12850.0,2674308.0,14410.0,14993.75,15145.0,15081.666666666664,14908.888888888889,15664.166666666664,14607.25,1
762,2020.02.03,13150.0,150.0,12600.0,13400.0,12450.0,2577917.0,13910.0,14687.5,14875.0,15058.333333333336,14814.444444444443,15577.5,14534.75,1
763,2020.02.04,13650.0,500.0,13250.0,13750.0,13200.0,1739670.0,13640.0,14350.0,14675.0,15038.333333333336,14748.888888888889,15482.5,14521.0,1
764,2020.02.05,12450.0,1200.0,13750.0,14050.0,11600.0,5292116.0,13210.0,13912.5,14360.0,14988.333333333336,14688.888888888889,15382.5,14506.416666666664,1
765,2020.02.06,12650.0,200.0,12000.0,12900.0,11650.0,5028799.0,12980.0,13537.5,13990.0,14941.666666666664,14633.333333333336,15300.0,14489.75,1
766,2020.02.07,13050.0,400.0,12700.0,14800.0,12300.0,12620664.0,12990.0,13293.75,13700.0,14910.0,14601.111111111111,15225.0,14482.25,1
767,2020.02.10,13200.0,150.0,13300.0,13450.0,13050.0,2144716.0,13000.0,13118.75,13455.0,14873.333333333336,14574.444444444443,15145.833333333336,14468.083333333336,1
768,2020.02.11,13100.0,100.0,13250.0,13500.0,13050.0,1339485.0,12890.0,13031.25,13265.0,14855.0,14562.222222222224,15073.333333333336,14456.833333333336,1
769,2020.02.12,13150.0,50.0,13150.0,13300.0,12900.0,1393190.0,13030.0,13050.0,13120.0,14830.0,14548.888888888889,15008.333333333336,14453.083333333336,1
770,2020.02.13,12850.0,300.0,13250.0,13300.0,12800.0,1580393.0,13070.0,13012.5,13025.0,14790.0,14541.111111111111,14949.166666666664,14446.833333333336,1
771,2020.02.14,12400.0,450.0,12850.0,12950.0,12250.0,1981059.0,12940.0,12856.25,12965.0,14718.333333333336,14511.111111111111,14847.5,14437.666666666664,1
772,2020.02.17,12400.0,0.0,12400.0,12650.0,12250.0,1166880.0,12780.0,12850.0,12890.0,14651.666666666664,14474.444444444443,14743.333333333336,14427.25,1
773,2020.02.18,12550.0,150.0,12450.0,13100.0,12350.0,2257347.0,12670.0,12837.5,12780.0,14606.666666666664,14434.444444444443,14638.333333333336,14416.833333333336,1
774,2020.02.19,12600.0,50.0,12500.0,12750.0,12400.0,1233480.0,12560.0,12781.25,12795.0,14596.666666666664,14406.666666666664,14545.833333333336,14400.166666666664,1
775,2020.02.20,12200.0,400.0,12700.0,12800.0,12100.0,1626915.0,12430.0,12656.25,12750.0,14445.0,14357.777777777776,14455.833333333336,14376.833333333336,1
776,2020.02.21,11900.0,300.0,12050.0,13750.0,11700.0,6932837.0,12330.0,12506.25,12635.0,14280.0,14305.555555555557,14370.0,14361.833333333336,1
777,2020.02.24,10850.0,1050.0,11450.0,11600.0,10850.0,2287405.0,12020.0,12218.75,12400.0,14065.0,14238.888888888889,14260.833333333336,14345.166666666664,1
778,2020.02.25,11650.0,800.0,10700.0,11650.0,10700.0,2247518.0,11840.0,12068.75,12255.0,13883.333333333336,14181.111111111111,14178.333333333336,14356.0,1
779,2020.02.26,11850.0,200.0,11300.0,12050.0,11200.0,1797667.0,11690.0,12000.0,12125.0,13705.0,14134.444444444443,14123.333333333336,14369.75,1
