,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
2164,2008-11-20,9400.0,8700.0,9400.0,8820.0,19656.0,8639.7041015625,9862.0,10532.5,10986.0,11241.666666666664,13687.777777777776,15285.833333333336,21046.25,1
2165,2008-11-21,9850.0,8200.0,8200.0,9540.0,34284.0,9344.9853515625,9730.0,10118.75,10660.0,11173.0,13463.111111111111,15061.5,20868.25,1
2166,2008-11-24,9990.0,9500.0,9980.0,9570.0,16380.0,9374.3720703125,9544.0,9846.25,10337.0,11075.333333333336,13222.444444444443,14847.666666666664,20695.5,1
2167,2008-11-25,10400.0,9810.0,10000.0,10000.0,28106.0,9795.58203125,9556.0,9802.5,10052.0,10930.333333333334,12994.666666666664,14649.333333333336,20514.666666666668,1
2168,2008-11-26,10900.0,9960.0,10250.0,10700.0,29384.0,10481.2724609375,9726.0,9865.0,9947.0,10822.0,12791.333333333336,14511.0,20338.416666666668,1
2169,2008-11-27,11350.0,9760.0,11350.0,10650.0,42426.0,10432.294921875,10092.0,9883.75,9977.0,10773.666666666666,12579.111111111111,14370.166666666664,20166.33333333333,1
2170,2008-11-28,10950.0,10000.0,10650.0,10300.0,58497.0,10089.4501953125,10244.0,9928.75,9987.0,10740.333333333334,12356.888888888889,14214.333333333336,19998.0,1
2171,2008-12-01,10450.0,9710.0,10450.0,9710.0,26090.0,9511.5107421875,10272.0,9911.25,9908.0,10684.0,12128.222222222224,14057.833333333336,19821.83333333333,1
2172,2008-12-02,9450.0,9050.0,9300.0,9160.0,15703.0,8972.7529296875,10104.0,9953.75,9830.0,10607.666666666666,11887.333333333336,13907.166666666664,19645.25,1
2173,2008-12-03,9570.0,9000.0,9570.0,9160.0,9867.0,8972.7529296875,9796.0,9906.25,9761.0,10544.666666666666,11648.666666666664,13733.166666666664,19470.33333333333,1
2174,2008-12-04,9840.0,8600.0,9840.0,8660.0,15621.0,8482.9736328125,9398.0,9792.5,9745.0,10520.0,11414.444444444443,13557.5,19283.75,1
2175,2008-12-05,8750.0,8360.0,8360.0,8660.0,8317.0,8482.9736328125,9070.0,9625.0,9657.0,10542.333333333334,11184.666666666664,13377.666666666664,19095.08333333333,1
2176,2008-12-08,9590.0,8660.0,8660.0,9470.0,21697.0,9276.416015625,9022.0,9471.25,9647.0,10591.333333333334,11035.111111111111,13213.833333333336,18915.666666666668,1
2177,2008-12-09,9740.0,9050.0,9500.0,9470.0,14837.0,9276.416015625,9084.0,9323.75,9594.0,10600.333333333334,10867.777777777776,13020.0,18739.58333333333,1
2178,2008-12-10,10600.0,9200.0,9460.0,10150.0,33548.0,9942.515625,9282.0,9305.0,9539.0,10617.0,10772.222222222224,12859.166666666664,18569.166666666668,1
2179,2008-12-11,10600.0,10050.0,10250.0,10350.0,22098.0,10138.427734375,9620.0,9385.0,9509.0,10593.666666666666,10728.888888888889,12691.666666666664,18404.166666666668,1
2180,2008-12-12,10750.0,9910.0,10050.0,10400.0,36146.0,10187.40625,9968.0,9540.0,9519.0,10553.666666666666,10702.222222222224,12537.5,18246.666666666668,1
2181,2008-12-15,11950.0,10400.0,10450.0,11950.0,129832.0,11705.720703125,10464.0,9888.75,9743.0,10547.0,10690.0,12396.666666666664,18107.08333333333,1
2182,2008-12-16,12000.0,11050.0,11800.0,11600.0,104406.0,11362.875,10890.0,10256.25,9987.0,10512.0,10628.888888888889,12252.5,17966.666666666668,1
2183,2008-12-17,12700.0,11200.0,12350.0,11500.0,57956.0,11264.919921875,11160.0,10611.25,10221.0,10445.333333333334,10574.444444444445,12113.333333333336,17830.0,1
2184,2008-12-18,11800.0,10500.0,11550.0,11050.0,41862.0,10824.1181640625,11300.0,10808.75,10460.0,10397.0,10551.111111111111,11960.833333333336,17691.25,1
2185,2008-12-19,11600.0,10500.0,11050.0,10900.0,38298.0,10677.1845703125,11400.0,10987.5,10684.0,10333.666666666666,10542.222222222224,11804.166666666664,17549.166666666668,1
2186,2008-12-22,11450.0,10800.0,11150.0,10950.0,25682.0,10726.1630859375,11200.0,11087.5,10832.0,10272.0,10532.222222222224,11653.333333333336,17429.583333333332,1
2187,2008-12-23,10950.0,10250.0,10950.0,10300.0,22866.0,10089.4501953125,10940.0,11081.25,10915.0,10187.0,10506.666666666666,11491.666666666664,17297.083333333332,1
2188,2008-12-24,10250.0,9810.0,10250.0,10100.0,20113.0,9893.5380859375,10660.0,11043.75,10910.0,10132.0,10485.555555555555,11328.333333333336,17165.416666666668,1
2189,2008-12-26,10200.0,9890.0,9950.0,10000.0,13280.0,9795.58203125,10450.0,10800.0,10875.0,10120.333333333334,10498.888888888889,11175.0,17037.916666666668,1
2190,2008-12-29,10150.0,9720.0,9810.0,9910.0,13861.0,9707.421875,10252.0,10588.75,10826.0,10110.666666666666,10541.555555555555,11023.5,16915.5,1
2191,2008-12-30,10200.0,9780.0,9780.0,9900.0,6000.0,9697.626953125,10042.0,10388.75,10621.0,10090.666666666666,10583.777777777776,10918.5,16798.0,1
2192,2009-01-02,10450.0,9950.0,10000.0,10000.0,11441.0,9795.58203125,9982.0,10257.5,10461.0,10092.666666666666,10601.555555555555,10801.833333333334,16681.333333333332,1
2193,2009-01-05,10900.0,10250.0,10350.0,10500.0,31861.0,10285.3603515625,10062.0,10207.5,10361.0,10114.333333333334,10620.444444444445,10736.0,16555.083333333332,1
2194,2009-01-06,12050.0,10700.0,10800.0,11950.0,261097.0,11705.720703125,10452.0,10332.5,10451.0,10218.666666666666,10640.444444444445,10730.166666666666,16443.833333333332,1
2195,2009-01-07,12200.0,11350.0,12050.0,12200.0,91219.0,11950.6103515625,10910.0,10570.0,10581.0,10307.333333333334,10653.777777777776,10740.166666666666,16340.083333333336,1
