,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
2135,2008-10-10,11750.0,10500.0,10900.0,11600.0,134882.0,11362.875,14310.0,16206.25,16965.0,18950.0,20867.777777777777,21940.0,25484.58333333333,1
2136,2008-10-13,12550.0,11250.0,12000.0,12500.0,47168.0,12244.478515625,13570.0,15281.25,16215.0,18620.0,20605.55555555556,21742.5,25346.25,1
2137,2008-10-14,14350.0,13100.0,13200.0,14350.0,56777.0,14056.66015625,13040.0,14675.0,15650.0,18368.33333333333,20380.0,21549.166666666668,25229.16666666667,1
2138,2008-10-15,14850.0,13650.0,14150.0,13950.0,22727.0,13664.8369140625,12940.0,14043.75,15055.0,18200.0,20143.33333333333,21358.33333333333,25110.0,1
2139,2008-10-16,13300.0,12100.0,13000.0,12100.0,39503.0,11852.654296875,12900.0,13531.25,14345.0,17966.666666666668,19852.222222222223,21141.666666666668,24982.5,1
2140,2008-10-17,13250.0,11200.0,13250.0,11300.0,43811.0,11069.0078125,12840.0,12818.75,13575.0,17688.333333333332,19550.0,20920.0,24839.16666666667,1
2141,2008-10-20,11950.0,10500.0,11550.0,11400.0,32845.0,11166.9638671875,12620.0,12437.5,13095.0,17431.666666666668,19238.88888888889,20696.666666666668,24700.83333333333,1
2142,2008-10-21,12250.0,11400.0,11950.0,11450.0,38716.0,11215.9423828125,12040.0,12331.25,12540.0,17206.666666666668,18917.777777777777,20465.83333333333,24562.5,1
2143,2008-10-22,11950.0,10500.0,11700.0,11050.0,47799.0,10824.1181640625,11460.0,12262.5,12200.0,16921.666666666668,18601.11111111111,20228.33333333333,24427.5,1
2144,2008-10-23,10500.0,9400.0,10150.0,9400.0,82715.0,9207.84765625,10920.0,11875.0,11910.0,16595.0,18263.33333333333,19944.166666666668,24275.83333333333,1
2145,2008-10-24,9400.0,7990.0,9010.0,7990.0,73221.0,7826.67041015625,10258.0,11080.0,11549.0,16213.0,17864.222222222223,19642.33333333333,24110.75,1
2146,2008-10-27,8180.0,7100.0,7100.0,8000.0,103693.0,7836.4658203125,9578.0,10336.25,11099.0,15836.333333333336,17472.0,19342.33333333333,23942.41666666667,1
2147,2008-10-28,9200.0,7100.0,7100.0,9200.0,30729.0,9011.935546875,9128.0,9973.75,10584.0,15439.666666666664,17129.777777777777,19062.33333333333,23787.0,1
2148,2008-10-29,10450.0,9000.0,10100.0,9650.0,73300.0,9452.736328125,8848.0,9767.5,10154.0,15101.333333333336,16814.222222222223,18809.83333333333,23632.0,1
2149,2008-10-30,11050.0,9810.0,10050.0,11050.0,83262.0,10824.1181640625,9178.0,9723.75,10049.0,14789.666666666664,16553.11111111111,18597.33333333333,23490.75,1
2150,2008-10-31,12200.0,10950.0,12000.0,11600.0,45253.0,11362.875,9900.0,9742.5,10079.0,14521.333333333336,16299.777777777776,18400.666666666668,23339.08333333333,1
2151,2008-11-03,12800.0,11100.0,11950.0,12150.0,46709.0,11901.6318359375,10730.0,9880.0,10154.0,14246.333333333336,16072.0,18198.166666666668,23179.08333333333,1
2152,2008-11-04,12800.0,11950.0,12150.0,12650.0,13054.0,12391.4111328125,11420.0,10286.25,10274.0,13993.0,15866.444444444443,18000.666666666668,23023.25,1
2153,2008-11-05,14300.0,12950.0,13050.0,13500.0,41300.0,13224.0361328125,12190.0,10975.0,10519.0,13781.333333333336,15744.222222222224,17815.666666666668,22867.83333333333,1
2154,2008-11-06,13300.0,11950.0,13000.0,12500.0,22995.0,12244.478515625,12480.0,11537.5,10829.0,13524.666666666664,15597.555555555557,17604.0,22705.33333333333,1
2155,2008-11-07,13150.0,11900.0,12000.0,12800.0,24880.0,12538.3447265625,12720.0,11987.5,11310.0,13274.666666666664,15445.333333333336,17402.333333333332,22543.25,1
2156,2008-11-10,13500.0,12750.0,13000.0,12800.0,16140.0,12538.3447265625,12850.0,12381.25,11790.0,13034.666666666664,15305.333333333336,17192.333333333332,22392.83333333333,1
2157,2008-11-11,13150.0,12100.0,12500.0,12850.0,14054.0,12587.3232421875,12890.0,12606.25,12155.0,12796.333333333336,15186.444444444443,16974.833333333332,22244.91666666667,1
2158,2008-11-12,12700.0,11350.0,12200.0,11750.0,134431.0,11509.80859375,12540.0,12625.0,12365.0,12524.666666666664,15012.0,16749.0,22093.25,1
2159,2008-11-13,11250.0,10000.0,11250.0,10350.0,117418.0,10138.427734375,12110.0,12400.0,12295.0,12229.666666666664,14815.333333333336,16511.5,21917.0,1
2160,2008-11-14,11000.0,10000.0,11000.0,10200.0,51488.0,9991.494140625,11590.0,12093.75,12155.0,11936.333333333336,14609.777777777776,16249.0,21747.0,1
2161,2008-11-17,10800.0,9810.0,9810.0,10500.0,19844.0,10285.3603515625,11130.0,11718.75,11990.0,11746.333333333336,14414.222222222224,15996.5,21581.166666666668,1
