,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
3204,2014-12-29,8470.0,8320.0,8430.0,8320.0,361.0,8320.0,8242.0,8192.5,8180.0,8397.333333333334,8651.555555555555,8825.833333333334,9106.083333333334,1
3205,2014-12-30,8400.0,8320.0,8320.0,8400.0,319.0,8400.0,8272.0,8220.0,8210.0,8384.333333333334,8633.333333333334,8810.333333333334,9101.5,1
3206,2015-01-02,8510.0,8350.0,8400.0,8480.0,721.0,8480.0,8366.0,8273.75,8242.0,8382.0,8616.888888888889,8795.0,9096.333333333334,1
3207,2015-01-05,8550.0,8350.0,8550.0,8470.0,223.0,8470.0,8420.0,8320.0,8271.0,8390.333333333334,8599.777777777777,8776.0,9091.916666666666,1
3208,2015-01-06,8530.0,8090.0,8530.0,8090.0,1748.0,8090.0,8352.0,8300.0,8275.0,8381.0,8574.222222222223,8753.166666666666,9084.083333333334,1
3209,2015-01-07,8120.0,8020.0,8090.0,8090.0,1693.0,8090.0,8306.0,8310.0,8274.0,8369.0,8548.444444444445,8731.833333333334,9075.583333333334,1
3210,2015-01-08,8200.0,7920.0,8000.0,8000.0,3039.0,8000.0,8226.0,8285.0,8249.0,8352.0,8520.0,8709.666666666666,9062.416666666666,1
3211,2015-01-09,8110.0,7900.0,7970.0,7900.0,2087.0,7900.0,8110.0,8218.75,8238.0,8331.0,8491.777777777777,8686.0,9048.25,1
3212,2015-01-12,8180.0,7690.0,7900.0,8170.0,13744.0,8170.0,8050.0,8200.0,8235.0,8318.0,8470.0,8667.0,9036.416666666666,1
3213,2015-01-13,8810.0,7940.0,8160.0,8090.0,1319.0,8090.0,8050.0,8161.25,8201.0,8302.666666666666,8445.111111111111,8646.0,9025.75,1
3214,2015-01-14,8190.0,7960.0,8190.0,8160.0,114.0,8160.0,8064.0,8121.25,8185.0,8290.666666666666,8420.0,8627.0,9016.5,1
3215,2015-01-15,8360.0,7960.0,8160.0,8180.0,467.0,8180.0,8100.0,8085.0,8163.0,8292.666666666666,8399.555555555555,8607.166666666666,9006.833333333334,1
3216,2015-01-16,8200.0,7880.0,8200.0,8170.0,412.0,8170.0,8154.0,8095.0,8132.0,8279.0,8381.111111111111,8587.166666666666,8994.166666666666,1
3217,2015-01-19,8300.0,7840.0,8170.0,8300.0,1060.0,8300.0,8180.0,8121.25,8115.0,8270.666666666666,8364.0,8571.166666666666,8983.166666666666,1
3218,2015-01-20,8370.0,8280.0,8290.0,8370.0,436.0,8370.0,8236.0,8167.5,8143.0,8263.0,8348.666666666666,8556.5,8970.75,1
3219,2015-01-21,8460.0,8200.0,8370.0,8300.0,1096.0,8300.0,8264.0,8217.5,8164.0,8253.0,8335.333333333334,8541.5,8958.166666666666,1
3220,2015-01-22,8340.0,8110.0,8340.0,8270.0,1165.0,8270.0,8282.0,8230.0,8191.0,8245.333333333334,8323.777777777777,8525.666666666666,8943.75,1
3221,2015-01-23,8380.0,8100.0,8380.0,8120.0,3593.0,8120.0,8272.0,8233.75,8213.0,8228.333333333334,8314.222222222223,8507.333333333334,8929.0,1
3222,2015-01-26,8210.0,8030.0,8170.0,8180.0,2114.0,8180.0,8248.0,8236.25,8214.0,8213.666666666666,8313.333333333334,8489.666666666666,8916.333333333334,1
3223,2015-01-27,8250.0,8040.0,8040.0,8250.0,3809.0,8250.0,8224.0,8245.0,8230.0,8207.0,8310.666666666666,8473.166666666666,8904.666666666666,1
3224,2015-01-28,8340.0,8150.0,8250.0,8320.0,182.0,8320.0,8228.0,8263.75,8246.0,8203.666666666666,8307.777777777777,8457.666666666666,8896.5,1
3225,2015-01-29,8320.0,8180.0,8320.0,8290.0,272.0,8290.0,8232.0,8262.5,8257.0,8210.0,8302.888888888889,8441.166666666666,8886.583333333334,1
3226,2015-01-30,8350.0,8030.0,8340.0,8330.0,2201.0,8330.0,8274.0,8257.5,8273.0,8215.666666666666,8298.444444444445,8427.166666666666,8875.5,1
3227,2015-02-02,8330.0,7840.0,8110.0,8310.0,3311.0,8310.0,8300.0,8258.75,8274.0,8220.0,8292.888888888889,8413.166666666666,8865.0,1
3228,2015-02-03,8400.0,8110.0,8110.0,8340.0,949.0,8340.0,8318.0,8267.5,8271.0,8229.666666666666,8288.222222222223,8398.666666666666,8854.75,1
3229,2015-02-04,8420.0,8300.0,8340.0,8380.0,1431.0,8380.0,8330.0,8300.0,8279.0,8239.0,8285.111111111111,8383.5,8847.0,1
3230,2015-02-05,8420.0,8270.0,8380.0,8350.0,1550.0,8350.0,8342.0,8321.25,8287.0,8242.333333333334,8290.222222222223,8371.0,8838.416666666666,1
3231,2015-02-06,8370.0,8230.0,8230.0,8370.0,640.0,8370.0,8350.0,8336.25,8312.0,8254.333333333334,8285.555555555555,8360.5,8829.583333333334,1
3232,2015-02-09,8400.0,8250.0,8400.0,8370.0,3811.0,8370.0,8362.0,8342.5,8331.0,8260.0,8281.555555555555,8348.833333333334,8820.416666666666,1
3233,2015-02-10,8590.0,8350.0,8400.0,8560.0,9919.0,8560.0,8406.0,8376.25,8362.0,8264.333333333334,8280.666666666666,8340.5,8814.333333333334,1
3234,2015-02-11,9440.0,8480.0,8480.0,9180.0,16071.0,9180.0,8566.0,8482.5,8448.0,8293.0,8293.555555555555,8345.166666666666,8813.583333333334,1
3235,2015-02-12,9480.0,9060.0,9150.0,9200.0,4129.0,9200.0,8736.0,8593.75,8539.0,8319.666666666666,8309.111111111111,8352.0,8812.0,1
