,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
334,2017-11-29,8350.0,8130.0,8280.0,8260.0,15701.0,8260.0,8210.0,8143.75,8110.0,7909.666666666668,7932.0,8043.333333333332,8298.916666666666,1
335,2017-11-30,8310.0,8160.0,8190.0,8220.0,8560.0,8220.0,8226.0,8191.25,8130.0,7930.333333333332,7929.777777777777,8051.0,8290.833333333334,1
336,2017-12-01,8260.0,7950.0,8220.0,8050.0,12203.0,8050.0,8186.0,8190.0,8142.0,7948.0,7924.444444444444,8044.833333333332,8281.5,1
337,2017-12-04,8140.0,7860.0,8060.0,8040.0,6193.0,8040.0,8158.0,8170.0,8162.0,7967.0,7917.11111111111,8037.666666666668,8271.833333333334,1
338,2017-12-05,8140.0,7920.0,8040.0,8040.0,9639.0,8040.0,8122.0,8157.5,8160.0,7980.666666666668,7909.777777777777,8030.333333333332,8262.166666666666,1
339,2017-12-06,8130.0,8000.0,8040.0,8070.0,4458.0,8070.0,8084.0,8135.0,8147.0,7995.333333333332,7907.777777777777,8024.833333333332,8252.416666666666,1
340,2017-12-07,8070.0,7760.0,8000.0,7820.0,30482.0,7820.0,8004.0,8090.0,8115.0,8002.0,7906.222222222223,8013.0,8240.166666666666,1
341,2017-12-08,7900.0,7720.0,7820.0,7820.0,11233.0,7820.0,7958.0,8040.0,8072.0,8009.666666666668,7904.666666666668,8002.833333333332,8228.416666666666,1
342,2017-12-11,7860.0,7690.0,7820.0,7760.0,5604.0,7760.0,7902.0,7977.5,8030.0,8015.666666666668,7899.555555555556,7990.833333333332,8217.166666666666,1
343,2017-12-12,7810.0,7500.0,7760.0,7640.0,10429.0,7640.0,7822.0,7905.0,7972.0,8014.0,7891.777777777777,7977.5,8205.166666666666,1
344,2017-12-13,7800.0,7520.0,7640.0,7640.0,5558.0,7640.0,7736.0,7853.75,7910.0,8007.0,7887.11111111111,7963.666666666668,8192.583333333334,1
345,2017-12-14,7790.0,7640.0,7640.0,7690.0,2363.0,7690.0,7710.0,7810.0,7857.0,7997.666666666668,7884.0,7952.333333333332,8180.583333333332,1
346,2017-12-15,7740.0,7630.0,7690.0,7640.0,1563.0,7640.0,7674.0,7760.0,7816.0,7984.333333333332,7882.0,7941.333333333332,8167.75,1
347,2017-12-18,7720.0,7500.0,7640.0,7500.0,8564.0,7500.0,7622.0,7688.75,7762.0,7974.333333333332,7877.777777777777,7925.166666666668,8154.75,1
348,2017-12-19,7570.0,7390.0,7570.0,7470.0,14909.0,7470.0,7588.0,7645.0,7705.0,7962.333333333332,7872.88888888889,7911.5,8142.166666666668,1
349,2017-12-21,7610.0,7460.0,7470.0,7520.0,10403.0,7520.0,7564.0,7607.5,7650.0,7949.0,7871.333333333332,7897.666666666668,8129.75,1
350,2017-12-22,7670.0,7310.0,7670.0,7520.0,6484.0,7520.0,7530.0,7577.5,7620.0,7926.666666666668,7869.555555555556,7884.333333333332,8117.666666666668,1
351,2017-12-26,7570.0,7410.0,7500.0,7510.0,4314.0,7510.0,7504.0,7561.25,7589.0,7905.666666666668,7869.333333333332,7871.333333333332,8105.583333333332,1
352,2017-12-27,7650.0,7320.0,7590.0,7490.0,9640.0,7490.0,7502.0,7542.5,7562.0,7884.0,7869.777777777777,7856.666666666668,8093.416666666668,1
353,2017-12-28,7690.0,7400.0,7490.0,7640.0,20864.0,7640.0,7536.0,7536.25,7562.0,7873.333333333332,7870.0,7844.5,8082.833333333332,1
354,2018-01-03,7730.0,7510.0,7690.0,7550.0,15057.0,7550.0,7542.0,7525.0,7553.0,7857.666666666668,7868.222222222223,7834.333333333332,8072.25,1
355,2018-01-04,7700.0,7510.0,7600.0,7620.0,8276.0,7620.0,7562.0,7540.0,7546.0,7844.333333333332,7868.222222222223,7829.833333333332,8062.833333333332,1
356,2018-01-05,7620.0,7550.0,7620.0,7600.0,4490.0,7600.0,7580.0,7556.25,7542.0,7833.333333333332,7868.444444444444,7825.0,8054.25,1
357,2018-01-08,7770.0,7580.0,7600.0,7690.0,11400.0,7690.0,7620.0,7577.5,7561.0,7828.333333333332,7870.88888888889,7820.0,8046.083333333332,1
358,2018-01-09,7750.0,7650.0,7740.0,7730.0,6793.0,7730.0,7638.0,7603.75,7587.0,7817.333333333332,7871.777777777777,7815.666666666668,8038.666666666668,1
359,2018-01-10,7850.0,7730.0,7780.0,7830.0,12092.0,7830.0,7694.0,7643.75,7618.0,7805.0,7871.333333333332,7815.333333333332,8031.833333333332,1
360,2018-01-11,7900.0,7510.0,7830.0,7740.0,14839.0,7740.0,7718.0,7675.0,7640.0,7791.666666666668,7866.222222222223,7813.833333333332,8024.25,1
361,2018-01-12,7900.0,7610.0,7850.0,7700.0,19192.0,7700.0,7738.0,7682.5,7659.0,7773.333333333332,7858.666666666668,7813.333333333332,8016.583333333332,1
362,2018-01-15,7790.0,7630.0,7710.0,7660.0,17058.0,7660.0,7732.0,7696.25,7676.0,7756.0,7855.555555555556,7812.833333333332,8008.333333333332,1
363,2018-01-16,7660.0,7590.0,7590.0,7620.0,6577.0,7620.0,7710.0,7696.25,7674.0,7736.0,7850.88888888889,7811.666666666668,8000.666666666668,1
364,2018-01-17,8450.0,7620.0,7620.0,8310.0,123126.0,8310.0,7806.0,7785.0,7750.0,7737.666666666668,7859.555555555556,7823.666666666668,7999.583333333332,1
365,2018-01-18,8420.0,7900.0,8320.0,8040.0,63602.0,8040.0,7866.0,7828.75,7792.0,7731.666666666668,7856.222222222223,7831.0,7996.333333333332,1
