,Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선,Success
3447,2015-12-18,10250.0,9890.0,10250.0,10150.0,2030.0,10150.0,9952.0,10151.25,10321.0,10750.333333333334,10662.888888888889,10554.333333333334,10104.083333333334,1
3448,2015-12-21,10200.0,9930.0,10100.0,10200.0,2138.0,10200.0,10016.0,10070.0,10221.0,10757.0,10654.0,10558.666666666666,10109.416666666666,1
3449,2015-12-22,10350.0,10050.0,10150.0,10300.0,3800.0,10300.0,10130.0,10045.0,10171.0,10705.333333333334,10647.333333333334,10563.666666666666,10113.5,1
3450,2015-12-23,10500.0,10000.0,10350.0,10400.0,6564.0,10400.0,10230.0,10082.5,10126.0,10667.0,10642.888888888889,10570.333333333334,10116.833333333334,1
3451,2015-12-24,10550.0,10250.0,10400.0,10400.0,2423.0,10400.0,10290.0,10147.5,10116.0,10605.333333333334,10635.111111111111,10577.0,10122.583333333334,1
3452,2015-12-28,10600.0,10250.0,10400.0,10400.0,2498.0,10400.0,10340.0,10231.25,10146.0,10555.333333333334,10621.777777777776,10580.333333333334,10126.75,1
3453,2015-12-29,10500.0,10200.0,10400.0,10300.0,1670.0,10300.0,10360.0,10281.25,10188.0,10535.333333333334,10611.777777777776,10582.833333333334,10131.083333333334,1
3454,2015-12-30,10450.0,10200.0,10400.0,10400.0,1449.0,10400.0,10380.0,10318.75,10255.0,10520.333333333334,10597.333333333334,10587.833333333334,10139.666666666666,1
3455,2016-01-04,10500.0,10000.0,10250.0,10000.0,3411.0,10000.0,10300.0,10300.0,10265.0,10498.666666666666,10578.444444444445,10587.833333333334,10144.0,1
3456,2016-01-05,10250.0,10000.0,10250.0,10100.0,2058.0,10100.0,10240.0,10287.5,10265.0,10473.666666666666,10558.444444444445,10589.666666666666,10144.416666666666,1
3457,2016-01-06,10250.0,9670.0,10200.0,10100.0,7392.0,10100.0,10180.0,10262.5,10260.0,10448.666666666666,10554.0,10582.166666666666,10147.25,1
3458,2016-01-07,10350.0,9900.0,10200.0,10100.0,9813.0,10100.0,10140.0,10225.0,10250.0,10425.333333333334,10546.222222222224,10574.666666666666,10150.583333333334,1
3459,2016-01-08,10350.0,9850.0,10150.0,10250.0,2526.0,10250.0,10110.0,10206.25,10245.0,10405.333333333334,10539.555555555555,10571.333333333334,10154.75,1
3460,2016-01-11,10350.0,9940.0,10350.0,9950.0,5065.0,9950.0,10100.0,10150.0,10200.0,10375.333333333334,10547.555555555555,10563.833333333334,10157.75,1
3461,2016-01-12,10200.0,9760.0,10200.0,9930.0,3338.0,9930.0,10066.0,10103.75,10153.0,10349.666666666666,10554.666666666666,10554.333333333334,10159.0,1
3462,2016-01-13,10250.0,10000.0,10100.0,10250.0,5586.0,10250.0,10096.0,10085.0,10138.0,10331.333333333334,10568.666666666666,10548.5,10160.666666666666,1
