,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선,성공
633,2019.07.23,48800.0,750.0,49700.0,50400.0,48300.0,766791.0,48040.0,46831.25,46425.0,50748.33333333334,52261.11111111112,54064.16666666666,61737.91666666666,1
634,2019.07.24,48450.0,350.0,49000.0,50400.0,48000.0,605484.0,48440.0,47243.75,46790.0,50493.33333333334,52108.88888888888,53815.0,61547.5,1
635,2019.07.25,48250.0,200.0,48200.0,49100.0,48100.0,387837.0,48810.0,47800.0,47135.0,50238.33333333334,51914.444444444445,53549.16666666666,61358.75,1
636,2019.07.26,47000.0,1250.0,48150.0,48600.0,46100.0,776439.0,48410.0,47987.5,47320.0,49911.66666666666,51721.11111111112,53242.5,61157.91666666666,1
637,2019.07.29,45700.0,1300.0,46500.0,47500.0,45700.0,506952.0,47640.0,47893.75,47510.0,49545.0,51492.22222222222,52940.83333333334,60910.41666666666,1
638,2019.07.30,44000.0,1700.0,45750.0,46800.0,41300.0,1011979.0,46680.0,47593.75,47360.0,49165.0,51247.77777777778,52610.83333333334,60659.58333333334,1
639,2019.07.31,44250.0,250.0,44100.0,45250.0,42100.0,1208576.0,45840.0,47000.0,47140.0,48773.33333333334,50962.22222222222,52303.33333333334,60418.33333333334,1
640,2019.08.01,44550.0,300.0,44600.0,45450.0,43800.0,664665.0,45100.0,46375.0,46955.0,48335.0,50738.88888888888,52029.16666666666,60177.91666666666,1
641,2019.08.02,31200.0,13350.0,31200.0,31200.0,31200.0,217818.0,41940.0,44175.0,45175.0,47481.66666666666,50252.22222222222,51585.83333333334,59822.91666666666,1
642,2019.08.05,21850.0,9350.0,21850.0,21850.0,21850.0,235177.0,37170.0,40850.0,42405.0,46323.33333333334,49515.555555555555,50993.33333333334,59400.83333333334,1
643,2019.08.06,15300.0,6550.0,15300.0,17850.0,15300.0,45303581.0,31430.0,36731.25,39055.0,44923.33333333334,48620.0,50316.66666666666,58925.83333333334,1
644,2019.08.07,14200.0,1100.0,15850.0,16300.0,12600.0,43331944.0,25420.0,32631.25,35630.0,43496.66666666666,47702.22222222222,49640.0,58449.16666666666,1
645,2019.08.08,14650.0,450.0,14700.0,15350.0,14150.0,17472876.0,19440.0,28750.0,32270.0,42241.66666666666,46810.0,48950.83333333334,57952.91666666666,1
646,2019.08.09,13950.0,700.0,14900.0,15000.0,13750.0,8772205.0,15990.0,24993.75,28965.0,41060.0,45908.88888888888,48251.66666666666,57450.0,1
647,2019.08.12,14900.0,950.0,13700.0,15250.0,13350.0,14536209.0,14600.0,21325.0,25885.0,39860.0,45035.555555555555,47566.66666666666,56961.66666666666,1
648,2019.08.13,14450.0,450.0,14700.0,15200.0,14350.0,5494896.0,14430.0,17562.5,22930.0,38708.333333333336,44114.444444444445,46907.5,56469.58333333334,1
649,2019.08.14,13600.0,850.0,14650.0,14800.0,13400.0,6457273.0,14310.0,15362.5,19865.0,37531.66666666666,43170.0,46212.5,55971.25,1
650,2019.08.16,13600.0,0.0,13150.0,14200.0,12750.0,6895919.0,14100.0,14331.25,16770.0,36431.66666666666,42230.0,45489.16666666666,55484.58333333334,1
651,2019.08.19,13500.0,100.0,13900.0,14050.0,13400.0,2454388.0,14010.0,14106.25,15000.0,35231.666666666664,41267.77777777778,44785.83333333334,54986.25,1
652,2019.08.20,13650.0,150.0,13450.0,13850.0,13350.0,2696297.0,13760.0,14037.5,14180.0,34110.0,40311.11111111112,44080.0,54493.33333333334,1
653,2019.08.21,13800.0,150.0,13650.0,14150.0,13500.0,3746065.0,13630.0,13931.25,14030.0,33170.0,39386.66666666666,43393.333333333336,53995.83333333334,1
654,2019.08.22,14600.0,800.0,14050.0,15150.0,14000.0,10528454.0,13830.0,14012.5,14070.0,32163.33333333333,38466.66666666666,42685.0,53498.33333333334,1
655,2019.08.23,15000.0,400.0,14350.0,15550.0,14350.0,9862603.0,14110.0,14025.0,14105.0,31170.0,37517.77777777778,42025.0,52972.5,1
656,2019.08.26,13700.0,1300.0,14750.0,14900.0,13700.0,6127881.0,14150.0,13931.25,14080.0,30121.66666666667,36560.0,41368.333333333336,52432.5,1
657,2019.08.27,12850.0,850.0,13800.0,14100.0,12650.0,5958254.0,13990.0,13837.5,13875.0,29090.0,35587.77777777778,40665.833333333336,51898.75,1
658,2019.08.28,10350.0,2500.0,12850.0,13150.0,9000.0,42750442.0,13300.0,13431.25,13465.0,27918.33333333333,34544.444444444445,39911.66666666666,51360.83333333334,1
659,2019.08.29,10200.0,150.0,10400.0,10950.0,10100.0,11217844.0,12420.0,13018.75,13125.0,26710.0,33504.444444444445,39156.66666666666,50823.33333333334,1
660,2019.08.30,10500.0,300.0,10500.0,10800.0,10250.0,5269126.0,11520.0,12625.0,12815.0,25513.33333333333,32575.55555555556,38418.333333333336,50285.0,1
661,2019.09.02,12050.0,1550.0,10650.0,12600.0,10500.0,17028457.0,11190.0,12406.25,12670.0,24281.66666666667,31745.55555555556,37710.833333333336,49770.41666666666,1
662,2019.09.03,11750.0,300.0,12200.0,13300.0,11450.0,12287296.0,10970.0,12050.0,12480.0,23021.66666666667,30875.55555555556,37003.333333333336,49299.16666666666,1
663,2019.09.04,12400.0,650.0,12000.0,12400.0,11750.0,5070808.0,11380.0,11725.0,12340.0,21808.33333333333,30062.222222222223,36278.333333333336,48833.33333333334,1
664,2019.09.05,12250.0,150.0,12650.0,12700.0,12000.0,3468035.0,11790.0,11543.75,12105.0,20601.666666666668,29247.777777777777,35547.5,48386.25,1
