Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선
2010-06-08,29880.0,26160.0,26760.0,28360.0,5747670.0,24333.22265625,,,,,,,
2010-06-09,29320.0,28080.0,29120.0,28400.0,1295065.0,24367.544921875,,,,,,,
2010-06-10,30360.0,29000.0,29200.0,29800.0,1715115.0,25568.76171875,,,,,,,
2010-06-11,30600.0,29640.0,30320.0,30000.0,1188575.0,25740.361328125,,,,,,,
2010-06-14,30240.0,29120.0,29920.0,29720.0,675085.0,25500.119140625,29256.0,,,,,,
2010-06-15,31640.0,29760.0,30000.0,31440.0,1543312.0,26975.900390625,29872.0,,,,,,
2010-06-16,32160.0,30920.0,31720.0,31760.0,989602.0,27250.466796875,30544.0,,,,,,
2010-06-17,32280.0,31040.0,31880.0,31600.0,517930.0,27113.18359375,30904.0,30135.0,,,,,
2010-06-18,31680.0,30920.0,31560.0,31320.0,340395.0,26872.939453125,31168.0,30505.0,,,,,
2010-06-21,31760.0,30040.0,31520.0,30040.0,611380.0,25774.685546875,31232.0,30710.0,30244.0,,,,
2010-06-22,30880.0,30000.0,30400.0,30800.0,494978.0,26426.7734375,31104.0,30835.0,30488.0,,,,
2010-06-23,32800.0,30600.0,30960.0,32800.0,618368.0,28142.798828125,31312.0,31185.0,30928.0,,,,
2010-06-24,33840.0,32280.0,33120.0,33640.0,798462.0,28863.53125,31720.0,31675.0,31312.0,,,,
2010-06-25,33840.0,33080.0,33320.0,33840.0,287488.0,29035.1328125,32224.0,31975.0,31696.0,,,,
2010-06-28,33920.0,33120.0,33840.0,33320.0,186705.0,28588.96484375,32880.0,32170.0,32056.0,,,,
2010-06-29,33560.0,31400.0,33440.0,31400.0,542385.0,26941.580078125,33000.0,32145.0,32052.0,,,,
2010-06-30,31720.0,30040.0,30600.0,31560.0,481795.0,27078.861328125,32752.0,32175.0,32032.0,,,,
2010-07-01,31120.0,30200.0,30960.0,30800.0,303132.0,26426.7734375,32184.0,32270.0,31952.0,,,,
2010-07-02,31240.0,28640.0,30400.0,28840.0,507612.0,24745.068359375,31184.0,32025.0,31704.0,,,,
2010-07-05,29120.0,27760.0,28840.0,28200.0,269630.0,24195.94140625,30160.0,31450.0,31520.0,,,,
2010-07-06,29880.0,28080.0,28440.0,29600.0,345092.0,25397.16015625,29800.0,30945.0,31400.0,,,,
2010-07-07,30120.0,29160.0,30080.0,29400.0,255685.0,25225.5546875,29368.0,30390.0,31060.0,,,,
2010-07-08,30000.0,29280.0,29680.0,29400.0,198488.0,25225.5546875,29088.0,29900.0,30636.0,,,,
2010-07-09,29840.0,28960.0,29800.0,29600.0,217475.0,25397.16015625,29240.0,29675.0,30212.0,,,,
2010-07-12,30920.0,29400.0,29800.0,30440.0,211585.0,26117.888671875,29688.0,29535.0,29924.0,,,,
