Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선
2016-12-02,6900.0,6410.0,6660.0,6770.0,1295610.0,6770.0,,,,,,,
2016-12-05,6900.0,6270.0,6820.0,6300.0,664928.0,6300.0,,,,,,,
2016-12-06,6800.0,6220.0,6270.0,6600.0,1037999.0,6600.0,,,,,,,
2016-12-07,6730.0,6400.0,6610.0,6510.0,367045.0,6510.0,,,,,,,
2016-12-09,7400.0,6610.0,6660.0,7030.0,973211.0,7030.0,6642.0,,,,,,
2016-12-12,7670.0,7040.0,7200.0,7640.0,542917.0,7640.0,6816.0,,,,,,
2016-12-13,9590.0,7320.0,7410.0,8650.0,2752517.0,8650.0,7286.0,,,,,,
2016-12-14,9690.0,8550.0,8570.0,9000.0,1306646.0,9000.0,7766.0,7312.5,,,,,
2016-12-16,9030.0,8260.0,8770.0,8790.0,384400.0,8790.0,8222.0,7565.0,,,,,
2016-12-23,10100.0,9100.0,9250.0,9610.0,1889015.0,9610.0,8738.0,7978.75,7690.0,,,,
2016-12-28,11600.0,10500.0,11000.0,10550.0,804985.0,10550.0,9320.0,8472.5,8068.0,,,,
2017-01-02,10900.0,10050.0,10750.0,10300.0,377219.0,10300.0,9650.0,8946.25,8468.0,,,,
2017-01-11,11650.0,11100.0,11300.0,11100.0,198067.0,11100.0,10070.0,9455.0,8918.0,,,,
2017-01-13,11250.0,10500.0,11150.0,10600.0,313627.0,10600.0,10432.0,9825.0,9327.0,,,,
2017-01-16,10700.0,10000.0,10450.0,10100.0,237558.0,10100.0,10530.0,10006.25,9634.0,,,,
2017-01-19,10850.0,10300.0,10400.0,10350.0,244896.0,10350.0,10490.0,10175.0,9905.0,,,,
2017-01-20,11000.0,10150.0,10300.0,10950.0,192913.0,10950.0,10620.0,10445.0,10135.0,,,,
2017-01-23,11350.0,10350.0,11100.0,10350.0,208955.0,10350.0,10470.0,10537.5,10270.0,,,,
2017-01-24,11200.0,10250.0,10250.0,10800.0,251055.0,10800.0,10510.0,10568.75,10471.0,,,,
2017-02-21,11000.0,10700.0,10950.0,11000.0,42705.0,11000.0,10690.0,10656.25,10610.0,,,,
2017-02-22,11800.0,11100.0,11150.0,11650.0,233609.0,11650.0,10950.0,10725.0,10720.0,,,,
2017-02-24,11150.0,10500.0,11050.0,10550.0,84610.0,10550.0,10870.0,10718.75,10745.0,,,,
2017-02-27,10700.0,10400.0,10450.0,10600.0,51710.0,10600.0,10920.0,10781.25,10695.0,,,,
