Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선
2010-01-29,8350.7099609375,7272.31005859375,7272.31005859375,8350.7099609375,503263.0,6648.24072265625,,,,,,,
2010-02-01,9595.01953125,8668.7001953125,9152.599609375,9124.9501953125,1334054.0,7264.6357421875,,,,,,,
2010-02-02,10493.7001953125,8876.080078125,9138.76953125,9512.0703125,702193.0,7572.83251953125,,,,,,,
2010-02-03,10341.599609375,9429.1103515625,9705.6298828125,9691.7998046875,708692.0,7715.9208984375,,,,,,,
2010-02-04,9622.669921875,9124.9501953125,9456.759765625,9539.7197265625,309916.0,7594.84619140625,9243.85,,,,,,
2010-02-05,9553.5400390625,8986.6904296875,9041.990234375,9401.4599609375,245800.0,7484.77294921875,9454.0,,,,,,
2010-02-08,9553.5400390625,9041.990234375,9442.9404296875,9263.2001953125,145378.0,7374.701171875,9481.65,,,,,,
2010-02-09,9207.900390625,8876.080078125,9097.2998046875,9207.900390625,145996.0,7330.6748046875,9420.816015625,9261.476318359375,,,,,
2010-02-10,9719.4501953125,9304.6796875,9456.759765625,9346.16015625,192515.0,7440.74755859375,9351.6880859375,9385.907592773438,,,,,
2010-02-11,9484.419921875,9124.9501953125,9456.759765625,9442.9404296875,100328.0,7517.796875,9332.3322265625,9425.656372070312,9288.09111328125,,,,
2010-02-12,9539.7197265625,9138.76953125,9346.16015625,9290.8603515625,129458.0,7396.72119140625,9310.2123046875,9398.005126953125,9382.10615234375,,,,
2010-02-16,9373.8095703125,9014.33984375,9152.599609375,9318.509765625,102237.0,7418.734375,9321.27421875,9351.343872070312,9401.462109375,,,,
2010-02-17,9359.98046875,9152.599609375,9235.5498046875,9194.080078125,63382.0,7319.67236328125,9318.51015625,9308.138916015625,9369.6630859375,,,,
2010-02-18,9318.509765625,9138.76953125,9138.76953125,9194.080078125,54370.0,7319.67236328125,9288.094140625,9282.216430664062,9319.89111328125,,,,
2010-02-19,9207.900390625,9041.990234375,9124.9501953125,9180.25,64583.0,7308.66162109375,9235.5560546875,9271.84765625,9283.944140625,,,,
2010-02-22,9263.2001953125,9152.599609375,9235.5498046875,9263.2001953125,68181.0,7374.701171875,9230.0240234375,9278.760131835938,9270.1181640625,,,,
2010-02-23,9263.2001953125,9138.76953125,9221.73046875,9166.419921875,56590.0,7297.650390625,9199.6060546875,9256.292602539062,9260.44013671875,,,,
2010-02-24,9124.9501953125,8986.6904296875,9111.1201171875,9000.51953125,58442.0,7165.57275390625,9160.8939453125,9200.989990234375,9239.70205078125,,,,
2010-02-25,9401.4599609375,9014.33984375,9014.33984375,9318.509765625,137324.0,7418.734375,9185.7798828125,9204.446166992188,9236.93701171875,,,,
2010-02-26,10203.2998046875,9318.509765625,9318.509765625,10134.2001953125,227714.0,8068.12939453125,9376.569921875,9306.407470703125,9306.06298828125,,,,
2010-03-02,10728.7001953125,9456.759765625,10203.2998046875,9636.5,301772.0,7671.89453125,9451.2298828125,9361.7099609375,9340.626953125,,,,
2010-03-03,9622.669921875,9318.509765625,9622.669921875,9581.1904296875,79548.0,7627.86181640625,9534.183984375,9410.098754882812,9366.89501953125,,,,
