Date,High,Low,Open,Close,Volume,Adj Close,5일선,8일선,10일선,30일선,45일선,60일선,120일선
2000-01-04,8884.1904296875,7856.77001953125,7856.77001953125,8884.1904296875,940323.0,6508.84814453125,,,,,,,
2000-01-05,9790.740234375,8219.3896484375,8491.349609375,9035.2900390625,2870276.0,6619.5478515625,,,,,,,
2000-01-06,9277.0302734375,8098.52001953125,9186.3798828125,8128.72998046875,749379.0,5955.37353515625,,,,,,,
2000-01-07,9186.3798828125,8068.2998046875,8158.9501953125,8944.6298828125,2557056.0,6553.12744140625,,,,,,,
2000-01-10,9518.7802734375,8521.5703125,9307.25,8521.5703125,2260051.0,6243.18017578125,8702.88212890625,,,,,,
2000-01-11,8823.759765625,8279.830078125,8521.5703125,8340.259765625,1301031.0,6110.34716796875,8594.09599609375,,,,,,
2000-01-12,8702.8798828125,8158.9501953125,8461.1396484375,8219.3896484375,840384.0,6021.7919921875,8430.91591796875,,,,,,
2000-01-13,8219.3896484375,7735.89990234375,8038.080078125,8038.080078125,1104131.0,5888.95947265625,8412.7859375,8514.017517089844,,,,,
2000-01-14,7856.77001953125,7433.7099609375,7675.4599609375,7433.7099609375,1171143.0,5446.17822265625,8110.601953125,8332.707458496094,,,,,
2000-01-17,7705.68017578125,7373.27978515625,7554.58984375,7463.93017578125,697093.0,5468.31884765625,7899.07392578125,8136.2874755859375,8300.97802734375,,,,
2000-01-18,7735.89990234375,7131.52978515625,7524.3701171875,7222.18017578125,689647.0,5291.20556640625,7675.4580078125,8022.96875,8134.777001953125,,,,
2000-01-19,7373.27978515625,6406.2900390625,7071.08984375,6527.16015625,877282.0,4782.01123046875,7337.012109375,7720.7850341796875,7883.964013671875,,,,
2000-01-20,6648.0400390625,5922.7998046875,6436.509765625,6164.5400390625,646627.0,4516.3427734375,6962.3041015625,7426.15625,7687.54501953125,,,,
2000-01-21,6557.3798828125,6043.669921875,6224.97998046875,6406.2900390625,688655.0,4693.45751953125,6756.8201171875,7184.4100341796875,7433.71103515625,,,,
2000-01-24,6920.0,6436.509765625,6527.16015625,6466.72998046875,603772.0,4737.7373046875,6557.380078125,6965.327575683594,7228.227001953125,,,,
2000-01-25,6527.16015625,6164.5400390625,6345.85009765625,6224.97998046875,473222.0,4560.623046875,6357.9400390625,6738.6900634765625,7016.6990234375,,,,
2000-01-26,6527.16015625,6164.5400390625,6527.16015625,6345.85009765625,436986.0,4649.17724609375,6321.67802734375,6602.707580566406,6829.345068359375,,,,
2000-01-27,7282.6201171875,6315.6298828125,6345.85009765625,6950.22021484375,1764988.0,5091.95849609375,6478.8140625,6538.493835449219,6720.55908203125,,,,
2000-01-28,7071.08984375,6708.47021484375,7040.8701171875,6889.77978515625,674590.0,5047.67724609375,6575.51201171875,6496.943786621094,6666.166064453125,,,,
2000-01-31,7161.75,6738.68994140625,6768.91015625,6889.77978515625,732833.0,5047.67724609375,6660.12197265625,6542.271240234375,6608.751025390625,,,,
2000-02-01,7071.08984375,6799.1298828125,7010.66015625,6889.77978515625,433842.0,5047.67724609375,6793.08193359375,6632.926208496094,6575.510986328125,,,,
2000-02-02,7373.27978515625,6859.56005859375,6889.77978515625,7191.97021484375,930892.0,5269.072265625,6962.30595703125,6731.13623046875,6641.9919921875,,,,
2000-02-03,7312.83984375,6980.43994140625,7282.6201171875,7040.8701171875,476697.0,5158.37060546875,6980.4359375,6802.903747558594,6729.625,,,,
2000-02-04,7040.8701171875,7040.8701171875,7040.8701171875,7040.8701171875,0.0,5158.37060546875,7010.65400390625,6904.8900146484375,6793.0830078125,,,,
2000-02-07,7252.39990234375,6920.0,6950.22021484375,7071.08984375,743092.0,5180.51123046875,7046.916015625,6995.544982910156,6853.518994140625,,,,
2000-02-08,7494.14990234375,7010.66015625,7373.27978515625,7101.31005859375,924935.0,5202.6513671875,7089.2220703125,7014.431213378906,6941.152001953125,,,,
2000-02-09,7403.490234375,6829.35009765625,7071.08984375,6980.43994140625,765264.0,5114.09814453125,7046.916015625,7025.763732910156,7004.610986328125,,,,
2000-02-10,7010.66015625,6557.3798828125,6829.35009765625,6587.60009765625,728035.0,4826.29052734375,6956.26201171875,6987.991271972656,6968.348974609375,,,,
2000-02-11,7071.08984375,6285.419921875,6527.16015625,6889.77978515625,1453587.0,5047.67724609375,6926.0439453125,6987.991271972656,6968.348974609375,,,,
2000-02-14,6829.35009765625,6285.419921875,6648.0400390625,6315.6298828125,576802.0,4627.03662109375,6774.951953125,6878.44873046875,6910.933984375,7273.554345703125,,,
2000-02-15,6345.85009765625,6013.4501953125,6224.97998046875,6043.669921875,492416.0,4427.7900390625,6563.42392578125,6753.7987060546875,6826.322998046875,7178.870328776042,,,
2000-02-16,6285.419921875,5922.7998046875,6134.31982421875,6043.669921875,398930.0,4427.7900390625,6376.069921875,6629.148681640625,6711.49296875,7079.149658203125,,,
2000-02-17,6648.0400390625,6104.10986328125,6104.10986328125,6527.16015625,1026363.0,4782.01123046875,6363.98193359375,6561.157470703125,6660.12197265625,7025.763997395833,,,
2000-02-18,7191.97021484375,6648.0400390625,7010.66015625,6648.0400390625,1657768.0,4870.5712890625,6315.633984375,6504.498718261719,6620.83896484375,6949.211002604166,,,
2000-02-21,6738.68994140625,6164.5400390625,6466.72998046875,6164.5400390625,788759.0,4516.3427734375,6285.416015625,6402.51123046875,6530.183984375,6870.643326822917,,,
2000-02-22,6345.85009765625,5892.580078125,6164.5400390625,5989.27978515625,755005.0,4387.9423828125,6274.53798828125,6327.72119140625,6418.98095703125,6792.277327473958,,,
2000-02-23,6768.91015625,6043.669921875,6255.2001953125,6466.72998046875,1295571.0,4737.7373046875,6359.15,6274.8399658203125,6367.6099609375,6733.855338541666,,,
2000-02-24,6557.3798828125,6134.31982421875,6406.2900390625,6224.97998046875,657051.0,4560.623046875,6298.71396484375,6263.508728027344,6331.34794921875,6673.418668619792,,,
2000-02-25,6406.2900390625,6043.669921875,6104.10986328125,6255.2001953125,653411.0,4582.763671875,6220.14599609375,6289.950012207031,6267.889990234375,6634.135009765625,,,
2000-02-28,6194.759765625,6013.4501953125,6073.89013671875,6037.6201171875,519717.0,4423.35693359375,6194.76201171875,6289.193786621094,6240.089013671875,6586.591341145833,,,
2000-02-29,6224.97998046875,5922.7998046875,6104.10986328125,5971.14013671875,570018.0,4374.65234375,6191.13408203125,6219.6912841796875,6232.83603515625,6544.890006510416,,,
2000-03-01,5971.14013671875,5971.14013671875,5971.14013671875,5971.14013671875,0.0,4374.65234375,6092.01611328125,6135.078796386719,6225.583056640625,6526.356005859375,,,
2000-03-02,6436.509765625,5922.7998046875,5971.14013671875,6345.85009765625,1361425.0,4649.17724609375,6116.19013671875,6157.7425537109375,6207.45205078125,6532.399674479167,,,
2000-03-03,6345.85009765625,6013.4501953125,6164.5400390625,6104.10986328125,671943.0,4472.0703125,6085.9720703125,6172.0963134765625,6153.059033203125,6522.327001953125,,,
2000-03-06,6648.0400390625,6073.89013671875,6345.85009765625,6648.0400390625,1509017.0,4870.5712890625,6208.0560546875,6194.760070800781,6201.409033203125,6528.370670572916,6925.506684027778,,
2000-03-07,7403.490234375,6345.85009765625,6587.60009765625,7191.97021484375,2794495.0,5269.072265625,6452.2220703125,6315.633850097656,6321.678076171875,6560.603678385417,6887.901790364584,,
2000-03-08,7101.31005859375,6768.91015625,6768.91015625,6829.35009765625,1020903.0,5003.40576171875,6623.8640625,6387.402587890625,6357.940087890625,6576.720345052084,6838.880902777778,,
2000-03-09,7071.08984375,6648.0400390625,6950.22021484375,6648.0400390625,892339.0,4870.5712890625,6684.30205078125,6463.705078125,6400.24609375,6566.647672526042,6805.976681857639,,
2000-03-10,6889.77978515625,6587.60009765625,6768.91015625,6648.0400390625,815895.0,4870.5712890625,6793.0880859375,6548.317565917969,6439.530078125,6558.589680989583,6754.941351996527,,
2000-03-13,7584.7998046875,6466.72998046875,6648.0400390625,7131.52978515625,2373724.0,5224.79150390625,6889.78603515625,6693.366271972656,6548.921044921875,6566.648014322916,6724.0515625,,
2000-03-14,7433.7099609375,6738.68994140625,7010.66015625,6738.68994140625,712647.0,4936.984375,6799.12998046875,6742.471252441406,6625.676025390625,6561.611686197916,6688.4611219618055,,
2000-03-15,6617.81982421875,6315.6298828125,6527.16015625,6496.93994140625,552148.0,4759.86962890625,6732.64794921875,6791.575012207031,6678.256005859375,6538.444010416667,6650.184461805556,,
2000-03-16,7010.66015625,6376.06982421875,6738.68994140625,6648.0400390625,717114.0,4870.5712890625,6732.64794921875,6791.575012207031,6708.475,6525.349674479166,6619.294683159722,,
2000-03-17,6829.35009765625,6376.06982421875,6708.47021484375,6406.2900390625,411505.0,4693.45751953125,6684.29794921875,6693.364990234375,6738.693017578125,6504.197005208333,6596.463129340278,,
2000-03-20,6557.3798828125,6285.419921875,6406.2900390625,6285.419921875,290221.0,4604.90478515625,6515.0759765625,6625.373718261719,6702.431005859375,6478.0080078125,6570.274012586806,,
2000-03-21,6436.509765625,6194.759765625,6285.419921875,6194.759765625,354090.0,4538.48291015625,6406.28994140625,6568.713684082031,6602.7099609375,6447.789664713541,6547.442447916666,,
2000-03-22,6436.509765625,6224.97998046875,6224.97998046875,6345.85009765625,464122.0,4649.17724609375,6376.07197265625,6530.93994140625,6554.3599609375,6426.636669921875,6543.413335503472,,
2000-03-23,6496.93994140625,6164.5400390625,6406.2900390625,6224.97998046875,371794.0,4560.623046875,6291.4599609375,6417.6212158203125,6512.053955078125,6414.549332682292,6544.7564453125,,
2000-03-24,6345.85009765625,6134.31982421875,6255.2001953125,6224.97998046875,335558.0,4560.623046875,6255.19794921875,6353.407470703125,6469.74794921875,6392.389339192709,6540.727332899305,,
2000-03-27,6406.2900390625,6164.5400390625,6224.97998046875,6376.06982421875,475704.0,4671.31689453125,6273.3279296875,6338.2987060546875,6394.201953125,6394.40400390625,6538.712662760417,6833.979174804687,
2000-03-28,6376.06982421875,6224.97998046875,6285.419921875,6255.2001953125,312228.0,4582.763671875,6285.416015625,6289.1937255859375,6345.852978515625,6401.455013020834,6539.384223090277,6790.162670898438,
2000-03-29,6315.6298828125,6043.669921875,6285.419921875,6104.10986328125,470906.0,4472.0703125,6237.06796875,6251.421203613281,6306.569970703125,6403.469677734375,6534.012217881945,6741.30966796875,
2000-03-30,6134.31982421875,5928.83984375,6104.10986328125,6104.10986328125,443274.0,4472.0703125,6212.8939453125,6228.7574462890625,6252.176953125,6389.368001302083,6515.209765625,6707.565999348958,
2000-03-31,6466.72998046875,5934.8798828125,6043.669921875,6164.5400390625,784788.0,4516.3427734375,6200.80595703125,6224.97998046875,6228.001953125,6373.251334635416,6499.093326822916,6661.231168619792,
2000-04-03,6315.6298828125,5862.35986328125,6164.5400390625,6013.4501953125,427555.0,4405.64990234375,6128.28203125,6183.429992675781,6200.80498046875,6368.215006510417,6479.6193359375,6619.429166666667,
2000-04-04,6037.6201171875,5602.47998046875,5922.7998046875,5602.47998046875,379074.0,4104.5595703125,5997.73798828125,6105.617492675781,6141.577001953125,6355.3216796875,6451.0126736111115,6573.799503580729,
2000-04-05,5602.47998046875,5602.47998046875,5602.47998046875,5602.47998046875,0.0,4104.5595703125,5897.41201171875,6027.804992675781,6067.239990234375,6326.513346354167,6415.690668402778,6530.184342447917,
2000-04-06,5602.47998046875,5288.2099609375,5529.9599609375,5288.2099609375,433677.0,3874.314697265625,5734.23203125,5891.822509765625,5973.56298828125,6295.287679036458,6376.742664930555,6484.353173828125,
2000-04-07,5620.60986328125,5288.2099609375,5445.35009765625,5451.39013671875,476201.0,3993.865966796875,5591.60205078125,5791.346252441406,5896.20400390625,6268.494010416666,6341.420887586805,6451.314510091146,
2000-04-10,5789.830078125,5324.47021484375,5469.52001953125,5554.1298828125,629254.0,4069.136962890625,5499.73798828125,5722.5987548828125,5814.010009765625,6252.377669270833,6307.710666232639,6419.484505208334,
2000-04-11,5560.18017578125,5270.080078125,5554.1298828125,5294.25,298494.0,3878.740234375,5438.0919921875,5621.366271972656,5717.914990234375,6229.814664713542,6267.553776041666,6387.3523356119795,
2000-04-12,5288.2099609375,5137.1201171875,5227.77001953125,5143.16015625,406541.0,3768.047607421875,5346.22802734375,5493.693786621094,5621.82001953125,6202.21533203125,6226.725336371528,6364.285668945313,
2000-04-13,5143.16015625,5143.16015625,5143.16015625,5143.16015625,0.0,3768.047607421875,5317.21806640625,5384.907531738281,5525.725048828125,6162.125667317709,6194.626671006945,6347.262670898437,
2000-04-14,5076.68017578125,4871.2001953125,4925.58984375,4955.81005859375,346478.0,3630.787841796875,5218.10205078125,5304.073791503906,5404.85205078125,6123.849007161459,6151.649565972222,6323.088004557291,
2000-04-17,4544.83984375,4212.43994140625,4544.83984375,4284.9599609375,460482.0,3139.301025390625,4964.26806640625,5139.3837890625,5232.00302734375,6045.079671223958,6106.523567708334,6286.725170898438,
2000-04-18,4520.66015625,4321.22021484375,4411.8798828125,4381.66015625,386024.0,3210.1474609375,4781.75009765625,5026.0650634765625,5109.921044921875,5951.402669270833,6069.590017361111,6256.003173828125,
2000-04-19,4798.669921875,4442.10009765625,4442.10009765625,4502.52978515625,504991.0,3298.7001953125,4653.6240234375,4907.45751953125,4999.926025390625,5873.8419921875,6035.342458767361,6225.281168619792,
2000-04-20,4532.75,4351.43994140625,4442.10009765625,4411.8798828125,155038.0,3232.287109375,4507.36796875,4764.67626953125,4912.293017578125,5799.3033203125,5988.33623046875,6182.975496419271,
2000-04-21,4520.66015625,4381.66015625,4411.8798828125,4502.52978515625,251834.0,3298.7001953125,4416.7119140625,4665.711242675781,4817.406982421875,5727.786311848959,5940.6582248263885,6143.187996419271,
2000-04-24,4593.18994140625,4442.10009765625,4472.31005859375,4442.10009765625,260769.0,3254.427734375,4448.13994140625,4578.0787353515625,4706.20400390625,5638.138655598958,5902.381781684027,6102.393334960938,
2000-04-25,4472.31005859375,4291.0,4411.8798828125,4291.0,233633.0,3143.7265625,4430.00791015625,4471.5587158203125,4605.87900390625,5556.548990885417,5864.642230902778,6059.080338541667,
2000-04-26,4472.31005859375,4049.260009765625,4411.8798828125,4055.300048828125,230489.0,2971.044921875,4340.561962890625,4358.994964599609,4497.092993164062,5475.160994466146,5811.054899088542,6006.802502441406,
2000-04-27,4079.47998046875,3783.340087890625,3946.52001953125,4031.1298828125,261431.0,2953.33740234375,4264.411962890625,4327.266204833984,4385.889965820313,5387.930655924479,5762.3026746961805,5956.640165201823,
2000-04-28,4230.56982421875,3958.60009765625,3958.60009765625,4170.1298828125,253323.0,3055.173583984375,4197.931982421875,4300.824920654297,4307.321948242187,5313.391984049479,5715.967778862847,5908.794494628906,
2000-05-01,4170.1298828125,4170.1298828125,4170.1298828125,4170.1298828125,0.0,3055.173583984375,4143.537939453125,4259.274932861328,4295.838940429688,5242.882316080729,5674.4679958767365,5860.4451619466145,
2000-05-02,4405.830078125,4127.830078125,4242.66015625,4315.18017578125,331090.0,3161.442138671875,4148.373974609375,4247.187469482422,4289.190942382813,5180.229663085937,5637.6688856336805,5814.009663899739,
2000-05-03,4714.06005859375,4442.10009765625,4526.7099609375,4514.6201171875,555788.0,3307.558349609375,4240.23798828125,4248.698760986328,4290.399975585938,5119.188663736979,5605.301774088542,5772.9126668294275,
2000-05-04,4744.27978515625,4430.009765625,4514.6201171875,4484.39990234375,415807.0,3285.417236328125,4330.8919921875,4253.986236572266,4297.6519775390625,5061.169327799479,5563.936214192709,5737.859330240885,
2000-05-05,4484.39990234375,4484.39990234375,4484.39990234375,4484.39990234375,0.0,3285.417236328125,4393.74599609375,4278.161224365234,4295.8389892578125,5003.149991861979,5527.942659505208,5697.769665527344,
2000-05-08,4792.6298828125,4593.18994140625,4744.27978515625,4653.6201171875,392146.0,3409.39404296875,4490.44404296875,4352.951232910156,4316.990991210938,4945.735001627604,5483.622216796875,5670.069502766927,
2000-05-09,4653.6201171875,4653.6201171875,4653.6201171875,4653.6201171875,0.0,3409.39404296875,4558.13203125,4430.762512207031,4353.253002929688,4892.3489990234375,5427.214436848958,5646.9020060221355,
2000-05-10,4472.31005859375,4297.0498046875,4472.31005859375,4387.7001953125,176052.0,3214.57275390625,4532.748046875,4457.958801269531,4386.493017578125,4835.135343424479,5372.955550130208,5619.302510579427,
2000-05-11,4387.7001953125,4387.7001953125,4387.7001953125,4387.7001953125,0.0,3214.57275390625,4513.40810546875,4485.155090332031,4422.150048828125,4777.921687825521,5322.725775824652,5583.6448445638025,
2000-05-12,4351.43994140625,4139.91015625,4139.91015625,4182.22021484375,257129.0,3064.03125,4452.97216796875,4468.535095214844,4423.35908203125,4711.8443603515625,5267.929779730903,5542.54784749349,
2000-05-15,4109.68994140625,3867.949951171875,4067.389892578125,3886.080078125,227345.0,2847.0693359375,4299.46416015625,4389.967590332031,4394.9541015625,4640.932023111979,5195.808675130208,5504.573514811198,
2000-05-16,4013.0,3819.60009765625,3867.949951171875,3922.340087890625,143952.0,2873.63427734375,4153.208154296875,4319.710113525391,4355.670092773437,4584.927360026041,5133.2231228298615,5470.124519856771,
2000-05-17,4049.260009765625,3432.800048828125,3867.949951171875,3463.02001953125,297667.0,2537.121826171875,3968.272119140625,4192.037628173828,4250.510083007813,4513.612027994792,5065.802680121527,5420.062687174479,
2000-05-18,3444.889892578125,3018.81005859375,3100.39990234375,3142.7099609375,308422.0,2302.452392578125,3719.274072265625,4003.173858642578,4116.341088867188,4442.095361328125,4987.906456163195,5368.691520182291,
2000-05-19,3203.139892578125,2961.39990234375,3136.659912109375,3166.8798828125,180189.0,2320.15966796875,3516.206005859375,3817.331329345703,3984.5890869140626,4365.94501953125,4915.919563802084,5317.219514973958,
2000-05-22,3130.6201171875,2780.090087890625,3027.8798828125,2870.739990234375,186476.0,2103.19775390625,3313.13798828125,3627.7113037109375,3806.30107421875,4276.498689778646,4840.037787543402,5264.43817952474,
2000-05-23,2870.739990234375,2665.260009765625,2665.260009765625,2801.239990234375,131543.0,2052.27978515625,3088.91796875,3429.403778076172,3621.0630615234377,4193.398356119792,4764.626236979167,5211.606510416666,
2000-05-24,3082.27001953125,2659.2099609375,2725.68994140625,2949.31005859375,274999.0,2160.760986328125,2986.1759765625,3275.290008544922,3477.2240478515623,4120.27001953125,4689.147569444444,5161.24267578125,
2000-05-25,3390.5,3088.31005859375,3130.6201171875,3390.5,428051.0,2483.990966796875,3035.733984375,3213.342498779297,3377.5040283203125,4061.8480143229167,4626.159125434027,5111.986840820313,
2000-05-26,3620.159912109375,3233.360107421875,3505.330078125,3263.580078125,546191.0,2391.005615234375,3055.0740234375,3130.9974975585938,3285.6400146484375,4005.4403483072915,4560.350238715278,5064.644677734375,
2000-05-29,3753.1201171875,3263.580078125,3324.02001953125,3753.1201171875,732998.0,2749.65771484375,3231.550048828125,3167.260009765625,3272.3440185546874,3987.712353515625,4502.062467447917,5016.396012369792,
2000-05-30,3753.1201171875,3753.1201171875,3753.1201171875,3753.1201171875,0.0,2749.65771484375,3421.92607421875,3243.561279296875,3255.422021484375,3966.761018880208,4446.460687934028,4959.081844075521,
2000-05-31,4683.83984375,4260.7900390625,4442.10009765625,4321.22021484375,1098174.0,3165.866943359375,3696.30810546875,3387.8538208007812,3341.242041015625,3960.7173665364585,4406.84091796875,4917.279679361979,
2000-06-01,4230.56982421875,4019.0400390625,4109.68994140625,4139.91015625,598147.0,3033.033203125,3846.19013671875,3546.5000915527344,3440.962060546875,3951.651708984375,4363.192035590278,4875.477514648437,
2000-06-02,4442.10009765625,4049.260009765625,4224.52001953125,4091.56005859375,531631.0,2997.610107421875,4011.7861328125,3707.7901000976562,3533.430078125,3937.9527180989585,4317.125813802083,4832.869514973959,
2000-06-05,4532.75,4170.1298828125,4411.8798828125,4423.97021484375,780486.0,3241.145263671875,4145.95615234375,3892.1226196289062,3688.7531005859373,3937.348388671875,4281.804036458333,4787.743522135416,
2000-06-06,4423.97021484375,4423.97021484375,4423.97021484375,4423.97021484375,0.0,3241.145263671875,4280.126171875,4021.306396484375,3851.026123046875,3941.780729166667,4255.6149305555555,4749.164860026041,
2000-06-07,4544.83984375,4291.0,4411.8798828125,4466.27001953125,827478.0,3272.135498046875,4309.1361328125,4171.642639160156,4002.722119140625,3955.479728190104,4230.3658203125,4715.320361328125,
2000-06-08,4581.10009765625,4055.300048828125,4502.52978515625,4109.68994140625,493574.0,3010.893310546875,4303.09208984375,4216.2138671875,4074.64111328125,3958.098396809896,4204.176486545139,4673.0145263671875,
2000-06-09,4206.39013671875,3928.3798828125,3988.820068359375,4019.0400390625,322652.0,2944.479736328125,4288.5880859375,4249.453857421875,4150.187109375,3953.0620686848956,4172.346484375,4633.227026367187,
2000-06-12,4617.35986328125,4097.60986328125,4164.08984375,4617.35986328125,1233522.0,3382.82861328125,4327.266015625,4286.4713134765625,4236.611083984375,3967.969734700521,4151.529372829861,4605.426025390625,
2000-06-13,4889.330078125,4242.66015625,4683.83984375,4291.0,1181567.0,3143.7265625,4300.67197265625,4305.3575439453125,4290.399072265625,3967.1637288411457,4129.234928385416,4573.696695963542,
2000-06-14,4502.52978515625,4260.7900390625,4472.31005859375,4284.9599609375,408527.0,3139.301025390625,4264.4099609375,4329.532531738281,4286.773046875,3959.5083902994793,4110.163812934028,4539.348527018229,
2000-06-15,4260.7900390625,3928.3798828125,4260.7900390625,3988.820068359375,367492.0,2922.33935546875,4240.235986328125,4275.138763427734,4271.664038085937,3942.9890625,4084.5118109809027,4502.0791951497395,
2000-06-16,4133.8701171875,3867.949951171875,3867.949951171875,3958.60009765625,307429.0,2900.199951171875,4228.147998046875,4216.967498779297,4258.3680419921875,3925.46240234375,4062.3515896267363,4464.306197102865,
2000-06-19,3988.820068359375,3765.2099609375,3765.2099609375,3789.3798828125,287408.0,2776.2236328125,4062.552001953125,4132.356231689453,4194.909008789063,3896.65439453125,4051.338699001736,4421.194698079427,5627.586936442057
2000-06-20,3952.56005859375,3716.860107421875,3886.080078125,3867.949951171875,242402.0,2833.786376953125,3977.9419921875,4102.138732910156,4139.306982421875,3870.4653889973956,4039.922916666667,4381.407194010417,5585.784932454427
2000-06-21,3976.72998046875,3807.510009765625,3867.949951171875,3837.72998046875,324637.0,2811.646484375,3888.49599609375,4079.4749755859375,4076.452978515625,3852.133048502604,4025.149587673611,4343.634195963542,5542.471931966146
2000-06-22,3952.56005859375,3813.550048828125,3934.429931640625,3867.949951171875,232806.0,2833.786376953125,3864.32197265625,3985.7987365722656,4052.2789794921873,3834.808040364583,4013.062255859375,4306.364864095052,5506.965431722006
2000-06-23,3886.080078125,3777.2900390625,3807.510009765625,3801.469970703125,241244.0,2785.0810546875,3832.895947265625,3924.6074829101562,4030.52197265625,3822.1163655598957,3997.4831488715276,4266.980362955729,5464.10576578776
2000-06-26,4109.68994140625,3867.949951171875,3928.3798828125,3934.429931640625,368319.0,2882.491455078125,3861.90595703125,3880.791229248047,3962.2289794921876,3823.72802734375,3986.201589626736,4232.330025227865,5425.879595947265
2000-06-27,4013.0,3886.080078125,3988.820068359375,3982.780029296875,293696.0,2917.91455078125,3884.87197265625,3880.0362243652344,3931.406982421875,3825.7426920572916,3979.3522569444444,4205.335026041666,5389.567264811198
2000-06-28,4049.260009765625,3922.340087890625,3982.780029296875,3958.60009765625,404390.0,2900.199951171875,3909.04599609375,3880.0362243652344,3898.77099609375,3842.262027994792,3977.203369140625,4177.937027994792,5354.060685221354
2000-06-29,4055.300048828125,3898.169921875,3988.820068359375,3934.429931640625,279631.0,2882.491455078125,3922.3419921875,3898.16748046875,3893.331982421875,3868.652693684896,3975.0544813368056,4155.37402750651,5319.863600667318
2000-06-30,4520.66015625,3934.429931640625,3940.469970703125,4520.66015625,1180905.0,3311.983642578125,4066.180029296875,3979.7562561035156,3949.53798828125,3913.778702799479,3982.84404296875,4139.861861165365,5295.588185628255
2000-07-03,4804.72021484375,4291.0,4653.6201171875,4393.75,1727759.0,3219.004638671875,4158.04404296875,4049.258758544922,4009.975,3964.545703125,3987.81337890625,4120.522196451823,5270.0033508300785
2000-07-04,4943.72021484375,4641.5400390625,4714.06005859375,4714.06005859375,1930781.0,3453.674560546875,4304.300048828125,4155.022521972656,4094.5860107421877,4028.3063720703126,3996.6773763020833,4110.8523640950525,5249.102349853516
2000-07-05,5378.8701171875,4562.97021484375,4714.06005859375,4919.5498046875,2665765.0,3604.222412109375,4496.489990234375,4294.782501220703,4202.767993164062,4093.9810302734377,4005.675813802083,4107.125524902343,5235.705596923828
2000-07-06,5118.990234375,4774.5,5076.68017578125,4865.14990234375,861563.0,3564.366943359375,4682.633984375,4411.122497558594,4302.48798828125,4143.1360270182295,4014.1369249131944,4102.492020670573,5224.877345784505
2000-07-07,5016.25,4750.31982421875,4786.58984375,4750.31982421875,811924.0,3480.239990234375,4728.56591796875,4507.064971923828,4397.372973632812,4192.694018554687,4020.0462565104167,4099.06718343099,5211.07759399414
2000-07-10,5028.330078125,4689.89013671875,4689.89013671875,4792.6298828125,897634.0,3511.237060546875,4808.34189453125,4611.318695068359,4483.19296875,4227.344344075521,4023.1353624131943,4107.528348795573,5197.126759847005
2000-07-11,4925.58984375,4623.41015625,4792.6298828125,4623.41015625,688655.0,3387.260986328125,4790.2119140625,4697.441223144531,4547.2559814453125,4256.354012044271,4022.4640299479165,4111.557515462239,5183.780344645183
2000-07-12,4895.3701171875,4569.009765625,4593.18994140625,4701.97021484375,578126.0,3444.81640625,4746.69599609375,4720.10498046875,4621.592993164062,4269.045678710938,4029.447808159722,4114.8815226236975,5170.081345621745
2000-07-13,5010.2001953125,4653.6201171875,4744.27978515625,4967.89990234375,1049363.0,3639.64501953125,4767.24599609375,4791.873718261719,4724.939990234375,4296.645336914063,4042.341134982639,4124.148522949219,5153.562009684245
2000-07-14,5233.81982421875,4780.5400390625,5076.68017578125,4810.759765625,1424300.0,3524.520263671875,4779.333984375,4803.961181640625,4753.949951171875,4320.618660481771,4056.3086805555554,4129.285689290365,5136.236842854818
2000-07-17,4810.759765625,4810.759765625,4810.759765625,4810.759765625,0.0,3524.520263671875,4782.9599609375,4790.3624267578125,4795.650927734375,4333.511645507812,4076.8571180555555,4135.430017089844,5118.911676025391
2000-07-18,4768.4501953125,4411.8798828125,4653.6201171875,4478.35986328125,479676.0,3280.992431640625,4753.94990234375,4742.013671875,4772.080908203125,4335.324633789062,4089.213113064236,4138.552681477865,5098.816510009766
2000-07-19,4768.4501953125,4411.8798828125,4653.6201171875,4478.35986328125,479676.0,3280.992431640625,4709.22783203125,4708.0186767578125,4727.9619140625,4335.727628580729,4111.776220703125,4145.603678385417,5076.203090413412
2000-07-20,4345.39990234375,4200.35009765625,4224.52001953125,4272.8701171875,378743.0,3130.44384765625,4570.221875,4643.0487060546875,4668.733935546875,4341.166967773437,4136.8908908420135,4149.632682291666,5053.136423746745
